eye_packets,777
norm_X,norm_Y,phi,theta,confidence,timestamp
1596175533.021457,"{'circle_3d': {'center': [3.3969182782200846e-06, 1.1225284580085315e-05, 7.393768841978954e-05], 'normal': [0.3437375570030873, -0.6084509565061776, -0.7152845066351338], 'radius': 2.7086768400247353e-06}, 'confidence': 0.03889723429945297, 'timestamp': 50921.518565, 'diameter_3d': 5.417353680049471e-06, 'ellipse': {'center': [188.29861202916186, 214.5530580333256], 'axes': [35.69734396357726, 45.82156125867741], 'angle': -51.27219486915271}, 'location': [188.29861202916186, 214.5530580333256], 'diameter': 45.82156125867741, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166891405918874, 'phi': -1.1228208210584838, 'norm_pos': [0.5884331625911308, 0.10602892486114324], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175533.027814,"{'circle_3d': {'center': [3.4166580640260236e-06, 1.1232711865538647e-05, 7.394085662504324e-05], 'normal': [0.3437375586480695, -0.6084509558872373, -0.7152845063711167], 'radius': 2.7544000557277188e-06}, 'confidence': 0.0459035689655159, 'timestamp': 50921.526965, 'diameter_3d': 5.5088001114554375e-06, 'ellipse': {'center': [188.45670100005628, 214.62575409529563], 'axes': [36.29623521813982, 46.59534539459645], 'angle': -51.253153882908464}, 'location': [188.45670100005628, 214.62575409529563], 'diameter': 46.59534539459645, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166891413718106, 'phi': -1.122820819046086, 'norm_pos': [0.5889271906251758, 0.1057260246029349], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175533.035715,"{'circle_3d': {'center': [3.43647505740563e-06, 1.1240141216006805e-05, 7.394406017446897e-05], 'normal': [0.3437375602994856, -0.6084509552681248, -0.7152845061041543], 'radius': 2.7487532948678475e-06}, 'confidence': 0.061333922921976904, 'timestamp': 50921.535365, 'diameter_3d': 5.497506589735695e-06, 'ellipse': {'center': [188.62253564557165, 214.68217040607], 'axes': [36.217211714569636, 46.4995016002308], 'angle': -51.23466120965891}, 'location': [188.62253564557165, 214.68217040607], 'diameter': 46.4995016002308, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166891421519507, 'phi': -1.1228208170247733, 'norm_pos': [0.5894454238924114, 0.10549095664137509], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175533.0471199,"{'circle_3d': {'center': [3.4563692565825477e-06, 1.124757263593068e-05, 7.394729906629038e-05], 'normal': [0.3437375619573355, -0.6084509546488398, -0.7152845058342466], 'radius': 2.745711191498238e-06}, 'confidence': 0.046053972099189266, 'timestamp': 50921.543765, 'diameter_3d': 5.491422382996476e-06, 'ellipse': {'center': [188.7886253417797, 214.73938419527462], 'axes': [36.172526539997506, 46.44773795582633], 'angle': -51.21611585504548}, 'location': [188.7886253417797, 214.73938419527462], 'diameter': 46.44773795582633, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166891429323081, 'phi': -1.1228208149945458, 'norm_pos': [0.5899644541930615, 0.10525256585302245], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175533.0552168,"{'circle_3d': {'center': [3.476340663333133e-06, 1.1255006124422096e-05, 7.395057330050747e-05], 'normal': [0.3437375636216194, -0.6084509540293824, -0.7152845055613938], 'radius': 2.7192457657484515e-06}, 'confidence': 0.04650519304083928, 'timestamp': 50921.552165, 'diameter_3d': 5.438491531496903e-06, 'ellipse': {'center': [188.95857099225935, 214.78916524906953], 'axes': [35.818866829486595, 45.99944984673995], 'angle': -51.19780929053189}, 'location': [188.95857099225935, 214.78916524906953], 'diameter': 45.99944984673995, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166891437128827, 'phi': -1.1228208129554034, 'norm_pos': [0.5904955343508105, 0.10504514479554361], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175533.068496,"{'circle_3d': {'center': [3.4963892767692073e-06, 1.1262441680592872e-05, 7.395388288067295e-05], 'normal': [0.3437375652923372, -0.6084509534097527, -0.7152845052855955], 'radius': 2.6946528970682966e-06}, 'confidence': 0.04693264217957501, 'timestamp': 50921.560565, 'diameter_3d': 5.389305794136593e-06, 'ellipse': {'center': [189.1288401690846, 214.8395777008905], 'axes': [35.48996329544083, 45.58286024344296], 'angle': -51.1794570184356}, 'location': [189.1288401690846, 214.8395777008905], 'diameter': 45.58286024344296, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166891444936744, 'phi': -1.122820810907346, 'norm_pos': [0.5910276255283894, 0.10483509291295634], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175533.071826,"{'circle_3d': {'center': [3.5165150960025926e-06, 1.1269879302666652e-05, 7.395722780145775e-05], 'normal': [0.34373756696948876, -0.6084509527899508, -0.7152845050068519], 'radius': 2.7345212546615815e-06}, 'confidence': 0.04625036136401459, 'timestamp': 50921.568965, 'diameter_3d': 5.469042509323163e-06, 'ellipse': {'center': [189.29088891261813, 214.91017879116953], 'axes': [36.01107977487846, 46.25743596076345], 'angle': -51.16036505387611}, 'location': [189.29088891261813, 214.91017879116953], 'diameter': 46.25743596076345, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166891452746831, 'phi': -1.122820808850374, 'norm_pos': [0.5915340278519317, 0.1045409217034603], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175533.0797398,"{'circle_3d': {'center': [3.5367181228096456e-06, 1.1277318992419794e-05, 7.396060806996729e-05], 'normal': [0.34373756865307437, -0.6084509521699767, -0.715284504725163], 'radius': 2.7423671828591196e-06}, 'confidence': 0.04612054880256901, 'timestamp': 50921.577365, 'diameter_3d': 5.484734365718239e-06, 'ellipse': {'center': [189.45794463790475, 214.9707114824306], 'axes': [36.109833357622605, 46.38993119031694], 'angle': -51.14160612136016}, 'location': [189.45794463790475, 214.9707114824306], 'diameter': 46.38993119031694, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.916689146055909, 'phi': -1.122820806784487, 'norm_pos': [0.5920560769934523, 0.10428870215653918], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175533.087271,"{'circle_3d': {'center': [3.5569983554140094e-06, 1.1284760751628653e-05, 7.396402367909616e-05], 'normal': [0.34373757034309377, -0.6084509515498301, -0.7152845044405289], 'radius': 2.743829712128224e-06}, 'confidence': 0.04609860511600789, 'timestamp': 50921.585765, 'diameter_3d': 5.487659424256448e-06, 'ellipse': {'center': [189.62650196726446, 215.02918901070026], 'axes': [36.12436796467909, 46.41435468051197], 'angle': -51.122896757629995}, 'location': [189.62650196726446, 215.02918901070026], 'diameter': 46.41435468051197, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166891468373521, 'phi': -1.122820804709685, 'norm_pos': [0.5925828186477015, 0.10404504578874885], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175533.096844,"{'circle_3d': {'center': [3.577355795592041e-06, 1.1292204582069587e-05, 7.396747463239706e-05], 'normal': [0.34373757203954713, -0.608450950929511, -0.7152845041529496], 'radius': 2.725805637062951e-06}, 'confidence': 0.05414083040960349, 'timestamp': 50921.594165, 'diameter_3d': 5.451611274125902e-06, 'ellipse': {'center': [189.79836601167852, 215.0814660742509], 'axes': [35.88200249723647, 46.10890390027584], 'angle': -51.10438526626472}, 'location': [189.79836601167852, 215.0814660742509], 'diameter': 46.10890390027584, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166891476190127, 'phi': -1.1228208026259683, 'norm_pos': [0.5931198937864954, 0.10382722469062122], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175533.103738,"{'circle_3d': {'center': [3.5977904424555618e-06, 1.1299650474860812e-05, 7.397096092809363e-05], 'normal': [0.34373757374243435, -0.6084509503090199, -0.7152845038624248], 'radius': 2.7501749490942794e-06}, 'confidence': 0.04599754585781482, 'timestamp': 50921.602565, 'diameter_3d': 5.500349898188559e-06, 'ellipse': {'center': [189.96499648652903, 215.1471311796874], 'axes': [36.198377501139284, 46.52105495014893], 'angle': -51.08537371682606}, 'location': [189.96499648652903, 215.1471311796874], 'diameter': 46.52105495014893, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166891484008899, 'phi': -1.1228208005333367, 'norm_pos': [0.5936406140204032, 0.10355362008463587], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175533.111813,"{'circle_3d': {'center': [3.6183022968927503e-06, 1.1307098438884111e-05, 7.397448256796224e-05], 'normal': [0.34373757545175554, -0.6084509496883562, -0.7152845035689549], 'radius': 2.693958977332838e-06}, 'confidence': 0.03913425475718227, 'timestamp': 50921.610965, 'diameter_3d': 5.387917954665676e-06, 'ellipse': {'center': [190.1433169973969, 215.18734034424597], 'axes': [35.45272257312356, 45.56910577148894], 'angle': -51.067248606710095}, 'location': [190.1433169973969, 215.18734034424597], 'diameter': 45.56910577148894, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166891491829845, 'phi': -1.1228207984317902, 'norm_pos': [0.5941978656168654, 0.10338608189897514], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175533.120102,"{'circle_3d': {'center': [3.6388913571272496e-06, 1.1314548470586772e-05, 7.397803955200288e-05], 'normal': [0.3437375771675106, -0.6084509490675202, -0.7152845032725396], 'radius': 2.738502225400094e-06}, 'confidence': 0.053899225824610125, 'timestamp': 50921.619365, 'diameter_3d': 5.477004450800188e-06, 'ellipse': {'center': [190.30845182688216, 215.25921542362255], 'axes': [36.03477702345881, 46.32270249290151], 'angle': -51.04796977021973}, 'location': [190.30845182688216, 215.25921542362255], 'diameter': 46.32270249290151, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166891499652964, 'phi': -1.1228207963213288, 'norm_pos': [0.5947139119590068, 0.10308660240157275], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175533.131201,"{'circle_3d': {'center': [3.6595576249354167e-06, 1.1322000572633328e-05, 7.398163187666285e-05], 'normal': [0.3437375788896995, -0.6084509484465117, -0.7152845029731791], 'radius': 2.7246457322476394e-06}, 'confidence': 0.0464373393055766, 'timestamp': 50921.627765, 'diameter_3d': 5.449291464495279e-06, 'ellipse': {'center': [190.4822008351817, 215.3126808650885], 'axes': [35.847293183604116, 46.08775309754293], 'angle': -51.029327258750605}, 'location': [190.4822008351817, 215.3126808650885], 'diameter': 46.08775309754293, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166891507478255, 'phi': -1.1228207942019526, 'norm_pos': [0.5952568776099427, 0.10286382972879793], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175533.1398451,"{'circle_3d': {'center': [3.680301099429073e-06, 1.1329454738806533e-05, 7.398525954904756e-05], 'normal': [0.34373758061832244, -0.6084509478253312, -0.7152845026708731], 'radius': 2.7313993236948364e-06}, 'confidence': 0.046325262831385106, 'timestamp': 50921.636165, 'diameter_3d': 5.462798647389673e-06, 'ellipse': {'center': [190.65373488847578, 215.3726223564809], 'axes': [35.931296148244954, 46.2016564581221], 'angle': -51.010431066520646}, 'location': [190.65373488847578, 215.3726223564809], 'diameter': 46.2016564581221, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166891515305714, 'phi': -1.1228207920736613, 'norm_pos': [0.5957929215264868, 0.102614073514663], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175533.147525,"{'circle_3d': {'center': [3.70112177972004e-06, 1.1336910975323633e-05, 7.398892256205158e-05], 'normal': [0.34373758235337915, -0.6084509472039782, -0.7152845023656221], 'radius': 2.7382936694734354e-06}, 'confidence': 0.046211390457757275, 'timestamp': 50921.644565, 'diameter_3d': 5.476587338946871e-06, 'ellipse': {'center': [190.8258644141173, 215.43257955275817], 'axes': [36.01708893664637, 46.31792735665927], 'angle': -50.99151263943206}, 'location': [190.8258644141173, 215.43257955275817], 'diameter': 46.31792735665927, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166891523135348, 'phi': -1.1228207899364555, 'norm_pos': [0.5963308262941165, 0.10236425186350762], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175533.155712,"{'circle_3d': {'center': [3.7220196684728535e-06, 1.1344369279520095e-05, 7.399262091567493e-05], 'normal': [0.34373758409486976, -0.6084509465824527, -0.7152845020574258], 'radius': 2.7149029312568473e-06}, 'confidence': 0.06215044803517038, 'timestamp': 50921.652965, 'diameter_3d': 5.4298058625136945e-06, 'ellipse': {'center': [191.00275803700464, 215.48294333800555], 'axes': [35.70401330376505, 45.92156430184243], 'angle': -50.972917951895255}, 'location': [191.00275803700464, 215.48294333800555], 'diameter': 45.92156430184243, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166891530967153, 'phi': -1.1228207877903347, 'norm_pos': [0.5968836188656395, 0.10215440275831023], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
