eye_packets,773
norm_X,norm_Y,phi,theta,confidence,timestamp
1581403775.448875,"{'circle_3d': {'center': [-0.6923652735302, -0.5138896053885926, 14.077626605470728], 'normal': [-0.11554743459952492, 0.12964354497918487, -0.9848052302880497], 'radius': 3.1840417242947043}, 'confidence': 0.04114189849708508, 'timestamp': 277094.010394, 'diameter_3d': 6.368083448589409, 'ellipse': {'center': [133.07476122163467, 93.27688671086005], 'axes': [275.89930169628025, 281.1436353585004], 'angle': -31.157696322645712}, 'location': [133.07476122163467, 93.27688671086005], 'diameter': 281.1436353585004, 'sphere': {'center': [0.6942039416640992, -2.0696121451388114, 25.895289368927326], 'radius': 12.0}, 'projected_sphere': {'center': [176.62103240862803, 70.44814863023808], 'axes': [574.6218853941458, 574.6218853941458], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7008058091735336, 'phi': -1.687592566808649, 'norm_pos': [0.4158586288176084, 0.6113463053714164], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403776.9453099,"{'circle_3d': {'center': [-0.9212677292717876, -0.5310808646724965, 14.104480542581685], 'normal': [-0.13462263924465726, 0.1282109400388596, -0.9825674021954702], 'radius': 3.348438688341175}, 'confidence': 0.07421030683314155, 'timestamp': 277095.505588, 'diameter_3d': 6.69687737668235, 'ellipse': {'center': [124.0553434483383, 92.19877725076762], 'axes': [288.05493089523964, 295.2668757878151], 'angle': -27.12042421032322}, 'location': [124.0553434483383, 92.19877725076762], 'diameter': 295.2668757878151, 'sphere': {'center': [0.6942039416640992, -2.0696121451388114, 25.895289368927326], 'radius': 12.0}, 'projected_sphere': {'center': [176.62103240862803, 70.44814863023808], 'axes': [574.6218853941458, 574.6218853941458], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.6993611470325154, 'phi': -1.7069596280632755, 'norm_pos': [0.3876729482760572, 0.6158384281218016], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403776.9533188,"{'circle_3d': {'center': [-0.9217060268407015, -0.5299089975575759, 14.104693574353785], 'normal': [-0.1346591640420667, 0.12830859563176963, -0.9825496495477951], 'radius': 3.346095406683405}, 'confidence': 0.06880397764944525, 'timestamp': 277095.513988, 'diameter_3d': 6.69219081336681, 'ellipse': {'center': [124.03123381996834, 92.2537946897701], 'axes': [287.84029196589324, 295.05492735688296], 'angle': -27.154484890947675}, 'location': [124.03123381996834, 92.2537946897701], 'diameter': 295.05492735688296, 'sphere': {'center': [0.6942039416640992, -2.0696121451388114, 25.895289368927326], 'radius': 12.0}, 'projected_sphere': {'center': [176.62103240862803, 70.44814863023808], 'axes': [574.6218853941458, 574.6218853941458], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.699459615918677, 'phi': -1.7069985462736388, 'norm_pos': [0.38759760568740104, 0.6156091887926245], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403776.962008,"{'circle_3d': {'center': [-0.922146865517888, -0.5287271344597817, 14.104908397474926], 'normal': [-0.13469590059849892, 0.12840708422325248, -0.9825317476210333], 'radius': 3.352473203469252}, 'confidence': 0.0654045121693364, 'timestamp': 277095.522388, 'diameter_3d': 6.704946406938504, 'ellipse': {'center': [124.0307904429684, 92.28594348136122], 'axes': [288.3785570483118, 295.6135781224841], 'angle': -27.185542259595344}, 'location': [124.0307904429684, 92.28594348136122], 'diameter': 295.6135781224841, 'sphere': {'center': [0.6942039416640992, -2.0696121451388114, 25.895289368927326], 'radius': 12.0}, 'projected_sphere': {'center': [176.62103240862803, 70.44814863023808], 'axes': [574.6218853941458, 574.6218853941458], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.6995589260113528, 'phi': -1.7070376974675865, 'norm_pos': [0.38759622013427625, 0.6154752354943283], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403776.9695868,"{'circle_3d': {'center': [-0.9225902445833197, -0.5275352757767997, 14.105125015183345], 'normal': [-0.13473284885395156, 0.12850640578016764, -0.9825136961453317], 'radius': 3.352331843004766}, 'confidence': 0.06649938688743638, 'timestamp': 277095.530788, 'diameter_3d': 6.704663686009532, 'ellipse': {'center': [124.01247702285872, 92.33590987854714], 'axes': [288.3538204772125, 295.596117412564], 'angle': -27.219304376151886}, 'location': [124.01247702285872, 92.33590987854714], 'diameter': 295.596117412564, 'sphere': {'center': [0.6942039416640992, -2.0696121451388114, 25.895289368927326], 'radius': 12.0}, 'projected_sphere': {'center': [176.62103240862803, 70.44814863023808], 'axes': [574.6218853941458, 574.6218853941458], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.699659077310543, 'phi': -1.7070770816451186, 'norm_pos': [0.3875389906964335, 0.6152670421727202], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403776.9778,"{'circle_3d': {'center': [-0.9230361633139351, -0.5263334219018239, 14.10534343074531], 'normal': [-0.13477000874816952, 0.12860656026974895, -0.9824954948485014], 'radius': 3.353051910202657}, 'confidence': 0.07084687562453888, 'timestamp': 277095.539188, 'diameter_3d': 6.706103820405314, 'ellipse': {'center': [123.99641366668948, 92.38398483497822], 'axes': [288.40335217716415, 295.654734280298], 'angle': -27.253005198974417}, 'location': [123.99641366668948, 92.38398483497822], 'diameter': 295.654734280298, 'sphere': {'center': [0.6942039416640992, -2.0696121451388114, 25.895289368927326], 'radius': 12.0}, 'projected_sphere': {'center': [176.62103240862803, 70.44814863023808], 'axes': [574.6218853941458, 574.6218853941458], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.6997600698169504, 'phi': -1.7071166988065105, 'norm_pos': [0.38748879270840464, 0.6150667298542574], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403776.990012,"{'circle_3d': {'center': [-1.0412990294874782, -0.5251215732569467, 14.12232974483568], 'normal': [-0.14462524759596476, 0.12870754765682205, -0.9810799686743037], 'radius': 3.3573479451153205}, 'confidence': 0.07749848213406547, 'timestamp': 277095.547588, 'diameter_3d': 6.714695890230641, 'ellipse': {'center': [119.17016305420262, 92.4630617460037], 'axes': [287.4666783985244, 295.74125015508076], 'angle': -25.85290128740918}, 'location': [119.17016305420262, 92.4630617460037], 'diameter': 295.74125015508076, 'sphere': {'center': [0.6942039416640992, -2.0696121451388114, 25.895289368927326], 'radius': 12.0}, 'projected_sphere': {'center': [176.62103240862803, 70.44814863023808], 'axes': [574.6218853941458, 574.6218853941458], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.699861903529175, 'phi': -1.717156548951213, 'norm_pos': [0.3724067595443832, 0.6147372427249846], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403776.997443,"{'circle_3d': {'center': [-1.0335677233952398, -0.5238997302432065, 14.12135297518646], 'normal': [-0.14398097208827823, 0.12880936790796707, -0.9811613661450722], 'radius': 3.3540399985320297}, 'confidence': 0.051344211551420216, 'timestamp': 277095.555988, 'diameter_3d': 6.708079997064059, 'ellipse': {'center': [119.4768126647471, 92.51983003495158], 'axes': [287.26185681974516, 295.4649226466992], 'angle': -25.98111893107873}, 'location': [119.4768126647471, 92.51983003495158], 'diameter': 295.4649226466992, 'sphere': {'center': [0.6942039416640992, -2.0696121451388114, 25.895289368927326], 'radius': 12.0}, 'projected_sphere': {'center': [176.62103240862803, 70.44814863023808], 'axes': [574.6218853941458, 574.6218853941458], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.699964578447914, 'phi': -1.7165018366742897, 'norm_pos': [0.3733650395773347, 0.6145007081877017], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403777.006151,"{'circle_3d': {'center': [-1.0355849279761262, -0.5226678932738378, 14.121810955642207], 'normal': [-0.1441490724700188, 0.12891202098874782, -0.9811232011070934], 'radius': 3.3577658395505883}, 'confidence': 0.06002089422322962, 'timestamp': 277095.564388, 'diameter_3d': 6.7155316791011765, 'ellipse': {'center': [119.40546591932909, 92.56160843338859], 'axes': [287.551217112068, 295.78470502937705], 'angle': -25.99460153759705}, 'location': [119.40546591932909, 92.56160843338859], 'diameter': 295.78470502937705, 'sphere': {'center': [0.6942039416640992, -2.0696121451388114, 25.895289368927326], 'radius': 12.0}, 'projected_sphere': {'center': [176.62103240862803, 70.44814863023808], 'axes': [574.6218853941458, 574.6218853941458], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7000680945731674, 'phi': -1.7166751430815914, 'norm_pos': [0.3731420809979034, 0.6143266315275475], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403777.0137331,"{'circle_3d': {'center': [-1.03761208487997, -0.5214260627660003, 14.122272206595818], 'normal': [-0.14431800221200575, 0.12901550686440091, -0.9810847635276256], 'radius': 3.364385089811485}, 'confidence': 0.07188789105661002, 'timestamp': 277095.572788, 'diameter_3d': 6.72877017962297, 'ellipse': {'center': [119.34218868745575, 92.59600393140519], 'axes': [288.08907310339623, 296.3598630010823], 'angle': -26.007231385263054}, 'location': [119.34218868745575, 92.59600393140519], 'diameter': 296.3598630010823, 'sphere': {'center': [0.6942039416640992, -2.0696121451388114, 25.895289368927326], 'radius': 12.0}, 'projected_sphere': {'center': [176.62103240862803, 70.44814863023808], 'axes': [574.6218853941458, 574.6218853941458], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.700172451904935, 'phi': -1.7168493215899967, 'norm_pos': [0.3729443396482992, 0.6141833169524784], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403777.021473,"{'circle_3d': {'center': [-1.157286063953916, -0.5201742391407804, 14.140663601402737], 'normal': [-0.15429083380150124, 0.12911982549983592, -0.9795521472937158], 'radius': 3.362254909709013}, 'confidence': 0.0546571309327457, 'timestamp': 277095.581188, 'diameter_3d': 6.724509819418026, 'ellipse': {'center': [114.45196943914533, 92.69701497618718], 'axes': [286.4905000836892, 295.8476791117956], 'angle': -24.72955846608448}, 'location': [114.45196943914533, 92.69701497618718], 'diameter': 295.8476791117956, 'sphere': {'center': [0.6942039416640992, -2.0696121451388114, 25.895289368927326], 'radius': 12.0}, 'projected_sphere': {'center': [176.62103240862803, 70.44814863023808], 'axes': [574.6218853941458, 574.6218853941458], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.700277650443217, 'phi': -1.7270243721995056, 'norm_pos': [0.35766240449732917, 0.6137624375992201], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403777.030196,"{'circle_3d': {'center': [-1.1511618634314598, -0.5189124228232158, 14.139866985337939], 'normal': [-0.15378048375796322, 0.12922497685963294, -0.9796185319657821], 'radius': 3.3637658832062804}, 'confidence': 0.07647520630282502, 'timestamp': 277095.589588, 'diameter_3d': 6.727531766412561, 'ellipse': {'center': [114.70663127401771, 92.74289966144484], 'axes': [286.6856714721874, 295.99390858294026], 'angle': -24.829871570883334}, 'location': [114.70663127401771, 92.74289966144484], 'diameter': 295.99390858294026, 'sphere': {'center': [0.6942039416640992, -2.0696121451388114, 25.895289368927326], 'radius': 12.0}, 'projected_sphere': {'center': [176.62103240862803, 70.44814863023808], 'axes': [574.6218853941458, 574.6218853941458], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7003836901880134, 'phi': -1.7265055584765514, 'norm_pos': [0.35845822273130534, 0.6135712514106465], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403777.037761,"{'circle_3d': {'center': [-1.1547783023488742, -0.5176406142334526, 14.140603110732936], 'normal': [-0.15408185366774776, 0.1293309609087799, -0.9795571881828659], 'radius': 3.36349137223373}, 'confidence': 0.05900670182061106, 'timestamp': 277095.597988, 'diameter_3d': 6.72698274446746, 'ellipse': {'center': [114.55868729841094, 92.79762730809159], 'axes': [286.6097962012326, 295.9554878281764], 'angle': -24.828992725885904}, 'location': [114.55868729841094, 92.79762730809159], 'diameter': 295.9554878281764, 'sphere': {'center': [0.6942039416640992, -2.0696121451388114, 25.895289368927326], 'radius': 12.0}, 'projected_sphere': {'center': [176.62103240862803, 70.44814863023808], 'axes': [574.6218853941458, 574.6218853941458], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7004905711400675, 'phi': -1.7268153977878875, 'norm_pos': [0.3579958978075342, 0.6133432195496183], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403777.045202,"{'circle_3d': {'center': [-1.1584120023594613, -0.5163588138220832, 14.141344573553171], 'normal': [-0.15438466200196335, 0.12943777760972736, -0.9794953996145129], 'radius': 3.3637226155655444}, 'confidence': 0.07212259050318291, 'timestamp': 277095.606388, 'diameter_3d': 6.727445231131089, 'ellipse': {'center': [114.41162038658784, 92.85141567226523], 'axes': [286.5768330175851, 295.9615728426507], 'angle': -24.828034542204936}, 'location': [114.41162038658784, 92.85141567226523], 'diameter': 295.9615728426507, 'sphere': {'center': [0.6942039416640992, -2.0696121451388114, 25.895289368927326], 'radius': 12.0}, 'projected_sphere': {'center': [176.62103240862803, 70.44814863023808], 'axes': [574.6218853941458, 574.6218853941458], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7005982932978982, 'phi': -1.7271267484799857, 'norm_pos': [0.35753631370808703, 0.6131191013655615], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403777.053998,"{'circle_3d': {'center': [-1.1620629579437622, -0.5150670220172808, 14.142091393159228], 'normal': [-0.1546889083006551, 0.12954542692679422, -0.9794331646473414], 'radius': 3.3672806158337356}, 'confidence': 0.058953629728107776, 'timestamp': 277095.614788, 'diameter_3d': 6.734561231667471, 'ellipse': {'center': [114.27420210528969, 92.89666990419306], 'axes': [286.82812429011267, 296.2609707988993], 'angle': -24.826109852349415}, 'location': [114.27420210528969, 92.89666990419306], 'diameter': 296.2609707988993, 'sphere': {'center': [0.6942039416640992, -2.0696121451388114, 25.895289368927326], 'radius': 12.0}, 'projected_sphere': {'center': [176.62103240862803, 70.44814863023808], 'axes': [574.6218853941458, 574.6218853941458], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7007068566622434, 'phi': -1.7274396105549876, 'norm_pos': [0.35710688157903026, 0.6129305420658622], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403777.061661,"{'circle_3d': {'center': [-1.1657311635136893, -0.5137652392599998, 14.142843589005828], 'normal': [-0.15499459209814903, 0.1296539088232343, -0.9793704816601249], 'radius': 3.369540285592113}, 'confidence': 0.07092319295027265, 'timestamp': 277095.623188, 'diameter_3d': 6.739080571184226, 'ellipse': {'center': [114.13210230399028, 92.9458207077323], 'axes': [286.9678677922801, 296.44572903141005], 'angle': -24.824678004329268}, 'location': [114.13210230399028, 92.9458207077323], 'diameter': 296.44572903141005, 'sphere': {'center': [0.6942039416640992, -2.0696121451388114, 25.895289368927326], 'radius': 12.0}, 'projected_sphere': {'center': [176.62103240862803, 70.44814863023808], 'axes': [574.6218853941458, 574.6218853941458], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7008162612331028, 'phi': -1.7277539840128933, 'norm_pos': [0.3566628196999696, 0.6127257470511154], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403777.0736341,"{'circle_3d': {'center': [-1.1694166134373143, -0.5124534659952036, 14.143601180646833], 'normal': [-0.15530171292511777, 0.1297632232619673, -0.9793073490233742], 'radius': 3.3675703029550665}, 'confidence': 0.05022714162159483, 'timestamp': 277095.631588, 'diameter_3d': 6.735140605910133, 'ellipse': {'center': [113.9761470440173, 93.00678898568665], 'axes': [286.7453952384995, 296.25733685984835], 'angle': -24.824653354238638}, 'location': [113.9761470440173, 93.00678898568665], 'diameter': 296.25733685984835, 'sphere': {'center': [0.6942039416640992, -2.0696121451388114, 25.895289368927326], 'radius': 12.0}, 'projected_sphere': {'center': [176.62103240862803, 70.44814863023808], 'axes': [574.6218853941458, 574.6218853941458], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7009265070104767, 'phi': -1.7280698688537026, 'norm_pos': [0.356175459512554, 0.612471712559639], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403777.0838919,"{'circle_3d': {'center': [-1.1731193020386654, -0.5111317026718869, 14.144364187735189], 'normal': [-0.1556102703085637, 0.12987337020557704, -0.9792437650993447], 'radius': 3.368595057998392}, 'confidence': 0.06113462876897874, 'timestamp': 277095.639988, 'diameter_3d': 6.737190115996784, 'ellipse': {'center': [113.82884298773433, 93.0601012680737], 'axes': [286.77869926332284, 296.33295666533866], 'angle': -24.823768133180682}, 'location': [113.82884298773433, 93.0601012680737], 'diameter': 296.33295666533866, 'sphere': {'center': [0.6942039416640992, -2.0696121451388114, 25.895289368927326], 'radius': 12.0}, 'projected_sphere': {'center': [176.62103240862803, 70.44814863023808], 'axes': [574.6218853941458, 574.6218853941458], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7010375939943647, 'phi': -1.728387265077416, 'norm_pos': [0.3557151343366698, 0.6122495780496929], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403777.09192,"{'circle_3d': {'center': [-1.176839223597511, -0.5097999497430807, 14.145132630022836], 'normal': [-0.15592026377180082, 0.12998434961631086, -0.9791797282420407], 'radius': 3.3686567752201184}, 'confidence': 0.054589970005137295, 'timestamp': 277095.648388, 'diameter_3d': 6.737313550440237, 'ellipse': {'center': [113.67785109426734, 93.11642879548805], 'axes': [286.7292482713915, 296.3235352407182], 'angle': -24.82326170151927}, 'location': [113.67785109426734, 93.11642879548805], 'diameter': 296.3235352407182, 'sphere': {'center': [0.6942039416640992, -2.0696121451388114, 25.895289368927326], 'radius': 12.0}, 'projected_sphere': {'center': [176.62103240862803, 70.44814863023808], 'axes': [574.6218853941458, 574.6218853941458], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7011495221847672, 'phi': -1.728706172684033, 'norm_pos': [0.35524328466958544, 0.6120148800187998], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403777.114072,"{'circle_3d': {'center': [-0.7147869426205654, -0.6261610098919481, 14.066037765036349], 'normal': [-0.11741590702372205, 0.12028759460390527, -0.9857709669909148], 'radius': 3.3715571956750625}, 'confidence': 0.03987145938021487, 'timestamp': 277095.665188, 'diameter_3d': 6.743114391350125, 'ellipse': {'center': [132.57222697923515, 88.12462777227367], 'axes': [292.69466109991447, 298.06487812705086], 'angle': -26.38175641813852}, 'location': [132.57222697923515, 88.12462777227367], 'diameter': 298.06487812705086, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.691375902185905, 'phi': -1.6893485220482145, 'norm_pos': [0.41428820931010985, 0.6328140509488598], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
