eye_packets,547
norm_X,norm_Y,phi,theta,confidence,timestamp
1603851426.473189,"{'circle_3d': {'center': [16.308754971828808, -20.5352070644742, 77.67481848819801], 'normal': [0.08112248526746771, -0.7023514032568989, -0.7071927945950061], 'radius': 16.274584026280476}, 'confidence': 0.06255136611018912, 'timestamp': 176616.061387, 'diameter_3d': 32.54916805256095, 'ellipse': {'center': [231.9358973113733, 35.883393879293095], 'axes': [72.52151114886094, 145.26706769413335], 'angle': -78.53308552825234}, 'location': [231.9358973113733, 35.883393879293095], 'diameter': 145.26706769413335, 'sphere': {'center': [15.335285148619196, -12.106990225391415, 86.16113202333808], 'radius': 12.0}, 'projected_sphere': {'center': [220.36565785825906, 72.34216888982525], 'axes': [94.4733517869191, 94.4733517869191], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.7921008704905171, 'phi': -1.4565849662589867, 'norm_pos': [0.7247996790980415, 0.8504858588362788], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851427.527043,"{'circle_3d': {'center': [10.694449181750844, -18.601160224626753, 69.90315959298782], 'normal': [-0.2577586683303164, -0.7246119017333752, -0.6391385301849071], 'radius': 16.013317505172445}, 'confidence': 0.06751213013352768, 'timestamp': 176617.111387, 'diameter_3d': 32.02663501034489, 'ellipse': {'center': [216.57680948801763, 35.3646348830801], 'axes': [76.26403649488599, 161.24502239830844], 'angle': 76.83578048897984}, 'location': [216.57680948801763, 35.3646348830801], 'diameter': 161.24502239830844, 'sphere': {'center': [13.787553201714642, -9.905817403826248, 77.5728219552067], 'radius': 12.0}, 'projected_sphere': {'center': [220.28192177452104, 76.68979831926367], 'axes': [104.93276808597066, 104.93276808597066], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.760325248508528, 'phi': -1.9541363493140003, 'norm_pos': [0.676802529650055, 0.8526473546538329], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851427.5463119,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176617.128187, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [13.787553201714642, -9.905817403826248, 77.5728219552067], 'radius': 12.0}, 'projected_sphere': {'center': [220.28192177452104, 76.68979831926367], 'axes': [104.93276808597066, 104.93276808597066], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851427.5601852,"{'circle_3d': {'center': [13.262057467674872, -15.587949538778755, 67.01643864299007], 'normal': [-0.04379131116998094, -0.4735110112460423, -0.8796986093513871], 'radius': 2.607429174442121}, 'confidence': 0.8742487849415014, 'timestamp': 176617.144987, 'diameter_3d': 5.214858348884242, 'ellipse': {'center': [227.1607733573536, 41.29780006777061], 'axes': [20.280426749881254, 26.74195970183981], 'angle': -84.39687193151947}, 'location': [227.1607733573536, 41.29780006777061], 'diameter': 26.74195970183981, 'sphere': {'center': [13.787553201714642, -9.905817403826248, 77.5728219552067], 'radius': 12.0}, 'projected_sphere': {'center': [220.28192177452104, 76.68979831926367], 'axes': [104.93276808597066, 104.93276808597066], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 1.0775235838611021, 'phi': -1.6205351716712946, 'norm_pos': [0.70987741674173, 0.8279258330509558], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851427.574665,"{'circle_3d': {'center': [11.120443722321065, -17.571840692138117, 68.73434844628058], 'normal': [-0.22225912328279815, -0.6388352740259893, -0.7365394590771774], 'radius': 15.01279513403837}, 'confidence': 0.07980028818216695, 'timestamp': 176617.153387, 'diameter_3d': 30.02559026807674, 'ellipse': {'center': [218.80511514816448, 39.14167433020903], 'axes': [90.42266922095645, 152.8619603394276], 'angle': 79.38723718220632}, 'location': [218.80511514816448, 39.14167433020903], 'diameter': 152.8619603394276, 'sphere': {'center': [13.787553201714642, -9.905817403826248, 77.5728219552067], 'radius': 12.0}, 'projected_sphere': {'center': [220.28192177452104, 76.68979831926367], 'axes': [104.93276808597066, 104.93276808597066], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.8778129363360699, 'phi': -1.863868231653841, 'norm_pos': [0.683765984838014, 0.8369096902907958], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851427.594771,"{'circle_3d': {'center': [10.850321203132506, -18.17313286737714, 69.38599331325764], 'normal': [-0.244769333215178, -0.6889429552959075, -0.6822357201624217], 'radius': 15.519258940942198}, 'confidence': 0.0804458319047748, 'timestamp': 176617.178587, 'diameter_3d': 31.038517881884395, 'ellipse': {'center': [217.4056327642458, 36.92164538202225], 'axes': [82.45259473835182, 157.02888377203715], 'angle': 77.75518494062332}, 'location': [217.4056327642458, 36.92164538202225], 'diameter': 157.02888377203715, 'sphere': {'center': [13.787553201714642, -9.905817403826248, 77.5728219552067], 'radius': 12.0}, 'projected_sphere': {'center': [220.28192177452104, 76.68979831926367], 'axes': [104.93276808597066, 104.93276808597066], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.8107666504427253, 'phi': -1.9152673058204266, 'norm_pos': [0.6793926023882682, 0.8461598109082407], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851427.61499,"{'circle_3d': {'center': [10.40626859392701, -18.931538571088907, 70.42416671019977], 'normal': [-0.2817737173156361, -0.7521434306052217, -0.5957212704172447], 'radius': 16.441416228511034}, 'confidence': 0.09118504899342042, 'timestamp': 176617.195387, 'diameter_3d': 32.88283245702207, 'ellipse': {'center': [215.15929085585137, 34.08760513182297], 'axes': [69.88547778308501, 164.77816490983793], 'angle': 75.13716691210735}, 'location': [215.15929085585137, 34.08760513182297], 'diameter': 164.77816490983793, 'sphere': {'center': [13.787553201714642, -9.905817403826248, 77.5728219552067], 'radius': 12.0}, 'projected_sphere': {'center': [220.28192177452104, 76.68979831926367], 'axes': [104.93276808597066, 104.93276808597066], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.719487703994174, 'phi': -2.012608226360833, 'norm_pos': [0.6723727839245355, 0.8579683119507376], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851427.6208699,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176617.203787, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [13.787553201714642, -9.905817403826248, 77.5728219552067], 'radius': 12.0}, 'projected_sphere': {'center': [220.28192177452104, 76.68979831926367], 'axes': [104.93276808597066, 104.93276808597066], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851427.6279008,"{'circle_3d': {'center': [13.228392729691805, -15.498886188410882, 66.97070324537177], 'normal': [-0.04659670600190303, -0.46608906538205286, -0.8835098924862453], 'radius': 2.539634977963868}, 'confidence': 0.9290612803023858, 'timestamp': 176617.212187, 'diameter_3d': 5.079269955927736, 'ellipse': {'center': [227.03458078587528, 41.68418727423591], 'axes': [19.933105125127863, 26.06561395714197], 'angle': -84.57554425347685}, 'location': [227.03458078587528, 41.68418727423591], 'diameter': 26.06561395714197, 'sphere': {'center': [13.787553201714642, -9.905817403826248, 77.5728219552067], 'radius': 12.0}, 'projected_sphere': {'center': [220.28192177452104, 76.68979831926367], 'axes': [104.93276808597066, 104.93276808597066], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 1.0859311670871685, 'phi': -1.6234879543559362, 'norm_pos': [0.7094830649558602, 0.8263158863573503], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851427.633774,"{'circle_3d': {'center': [11.117874196963026, -17.809389362369625, 68.94690957982779], 'normal': [-0.22247325039596808, -0.6586309965452816, -0.7188260312815765], 'radius': 15.279476729735899}, 'confidence': 0.07441322197344061, 'timestamp': 176617.220587, 'diameter_3d': 30.558953459471798, 'ellipse': {'center': [218.74928237498588, 38.33989653265587], 'axes': [88.20815702246988, 155.2545459890921], 'angle': 79.40492988577577}, 'location': [218.74928237498588, 38.33989653265587], 'diameter': 155.2545459890921, 'sphere': {'center': [13.787553201714642, -9.905817403826248, 77.5728219552067], 'radius': 12.0}, 'projected_sphere': {'center': [220.28192177452104, 76.68979831926367], 'axes': [104.93276808597066, 104.93276808597066], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.851798373573418, 'phi': -1.8709414451493278, 'norm_pos': [0.6835915074218308, 0.8402504311139338], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851427.643779,"{'circle_3d': {'center': [10.988774268979267, -19.668041403313126, 71.18018407483845], 'normal': [-0.2332315777279479, -0.8135186666239063, -0.5327198233640211], 'radius': 15.930964494673347}, 'confidence': 0.1050900401249947, 'timestamp': 176617.228987, 'diameter_3d': 31.861928989346694, 'ellipse': {'center': [216.49779327425713, 30.433981027969708], 'axes': [53.04490454056931, 157.86452101389847], 'angle': 78.2181832060739}, 'location': [216.49779327425713, 30.433981027969708], 'diameter': 157.86452101389847, 'sphere': {'center': [13.787553201714642, -9.905817403826248, 77.5728219552067], 'radius': 12.0}, 'projected_sphere': {'center': [220.28192177452104, 76.68979831926367], 'axes': [104.93276808597066, 104.93276808597066], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.6206189542145552, 'phi': -1.9834693170087496, 'norm_pos': [0.6765556039820535, 0.8731917457167929], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851427.649782,"{'circle_3d': {'center': [13.261477108891876, -15.44360392944132, 66.94003472225238], 'normal': [-0.04383967440189717, -0.4614822104679226, -0.8860656027461938], 'radius': 2.611992537796054}, 'confidence': 0.8981933016156416, 'timestamp': 176617.237387, 'diameter_3d': 5.223985075592108, 'ellipse': {'center': [227.23372813440477, 41.93780366718144], 'axes': [20.60356378852155, 26.816614025150937], 'angle': -84.23199864494775}, 'location': [227.23372813440477, 41.93780366718144], 'diameter': 26.816614025150937, 'sphere': {'center': [13.787553201714642, -9.905817403826248, 77.5728219552067], 'radius': 12.0}, 'projected_sphere': {'center': [220.28192177452104, 76.68979831926367], 'axes': [104.93276808597066, 104.93276808597066], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 1.0911310966965952, 'phi': -1.6202327954312963, 'norm_pos': [0.7101054004200149, 0.825259151386744], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851427.6568372,"{'circle_3d': {'center': [11.321407971069156, -16.53506418045306, 67.87894683346371], 'normal': [-0.2055121025537904, -0.5524372313855673, -0.8078229268119156], 'radius': 15.02742748093212}, 'confidence': 0.0678466738659613, 'timestamp': 176617.245787, 'diameter_3d': 30.05485496186424, 'ellipse': {'center': [220.35594695351165, 43.49661432563684], 'axes': [105.97713249578857, 154.48906311428703], 'angle': 80.50409032236966}, 'location': [220.35594695351165, 43.49661432563684], 'diameter': 154.48906311428703, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.985511010630509, 'phi': -1.8199141270245036, 'norm_pos': [0.6886123342297239, 0.8187641069765131], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851427.675292,"{'circle_3d': {'center': [9.082289814181191, -17.135236742538087, 66.38805011573258], 'normal': [-0.34068481079391627, -0.6864088444606149, -0.6424770485710418], 'radius': 15.495863127098863}, 'confidence': 0.0828899802736278, 'timestamp': 176617.262587, 'diameter_3d': 30.991726254197726, 'ellipse': {'center': [212.11143711829507, 37.98439405882324], 'axes': [81.86601507841193, 164.59226493720698], 'angle': 70.67332749206302}, 'location': [212.11143711829507, 37.98439405882324], 'diameter': 164.59226493720698, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.8142570821622128, 'phi': -2.058363857322052, 'norm_pos': [0.6628482409946721, 0.8417316914215698], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851427.691992,"{'circle_3d': {'center': [9.2148688039971, -18.82197584100544, 68.63204625029888], 'normal': [-0.3296365616425907, -0.8269704359995611, -0.4554773706905167], 'radius': 16.328768991622486}, 'confidence': 0.08222629972410957, 'timestamp': 176617.279387, 'diameter_3d': 32.65753798324497, 'ellipse': {'center': [210.69446433416277, 30.188382565353066], 'axes': [45.09481741299472, 168.88025918316177], 'angle': 71.67084056484748}, 'location': [210.69446433416277, 30.188382565353066], 'diameter': 168.88025918316177, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.5970985224509996, 'phi': -2.1972628165881956, 'norm_pos': [0.6584202010442587, 0.8742150726443623], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851427.709206,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176617.296187, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851427.729119,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176617.312987, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851427.741921,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176617.329787, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851427.749151,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176617.338187, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851427.7589061,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176617.346587, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851427.773611,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176617.354987, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851427.7968829,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176617.380187, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851427.817666,"{'circle_3d': {'center': [12.65326425786641, -14.256441338686667, 63.37289200497099], 'normal': [-0.04310360715348152, -0.44650922747299665, -0.8937402244678406], 'radius': 2.373448185223831}, 'confidence': 0.8374642115783298, 'timestamp': 176617.396987, 'diameter_3d': 4.746896370447662, 'ellipse': {'center': [227.75613849561063, 43.8696684764777], 'axes': [20.11612282129102, 25.738948799019283], 'angle': -83.81675731753957}, 'location': [227.75613849561063, 43.8696684764777], 'diameter': 25.738948799019283, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 1.1079360702891918, 'phi': -1.6189873259963377, 'norm_pos': [0.7117379327987832, 0.817209714681343], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
