eye_packets,773
norm_X,norm_Y,phi,theta,confidence,timestamp
1581654391.563628,"{'circle_3d': {'center': [-0.00020174758904367707, 2.810676690589986e-05, 0.0029517310389515217], 'normal': [-0.3381702724394851, 0.5541071748298376, -0.7606616236147977], 'radius': 0.00011972811557033935}, 'confidence': 0.9999999998827022, 'timestamp': 921.517196, 'diameter_3d': 0.0002394562311406787, 'ellipse': {'center': [117.85685577379803, 125.47757052958944], 'axes': [36.80898812251055, 50.37932253944877], 'angle': -55.485323617924315}, 'location': [117.85685577379803, 125.47757052958944], 'diameter': 50.37932253944877, 'sphere': {'center': [4.057841521684778, -6.649257991191146, 9.130891214416524], 'radius': 12.0}, 'projected_sphere': {'center': [435.5329884417344, -331.4937104966862], 'axes': [1629.6328201245417, 1629.6328201245417], 'angle': 90.0}, 'model_confidence': 0.9838947795062336, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.1580863765103033, 'phi': -1.9891287179498436, 'norm_pos': [0.36830267429311886, 0.47717678946004394], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654393.436697,"{'circle_3d': {'center': [-3.7033346438653107, 0.9828333453388307, 52.65296181117991], 'normal': [-0.3359099365146517, 0.6005139463879913, -0.7256359381564859], 'radius': 1.908537260019079}, 'confidence': 0.33204343777718215, 'timestamp': 923.390385, 'diameter_3d': 3.817074520038158, 'ellipse': {'center': [116.56397346653236, 131.22508960585972], 'axes': [31.0303224533482, 45.016396203705014], 'angle': -58.06725395618228}, 'location': [116.56397346653236, 131.22508960585972], 'diameter': 45.016396203705014, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9262953574924682, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.214940023462079, 'phi': -2.004340782483409, 'norm_pos': [0.3642624170829136, 0.45322879330891785], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654393.445256,"{'circle_3d': {'center': [-3.6795216099906676, 1.0225548952463788, 52.674961611230856], 'normal': [-0.33392551702509804, 0.6038240755469535, -0.7238026214855733], 'radius': 1.9392294336195333}, 'confidence': 0.772888492069126, 'timestamp': 923.398785, 'diameter_3d': 3.8784588672390665, 'ellipse': {'center': [116.8662005634234, 131.67605161490673], 'axes': [31.4243635049799, 45.72062060764729], 'angle': -58.387496100090274}, 'location': [116.8662005634234, 131.67605161490673], 'diameter': 45.72062060764729, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9262783611202918, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2190861477191404, 'phi': -2.0030477885499303, 'norm_pos': [0.36520687676069813, 0.4513497849378887], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654393.453047,"{'circle_3d': {'center': [-3.6950676975519143, 1.0370119690068238, 52.69424177311036], 'normal': [-0.3352210243218686, 0.6050288316936573, -0.722195941328948], 'radius': 1.941861970842469}, 'confidence': 0.8615402696135642, 'timestamp': 923.407185, 'diameter_3d': 3.883723941684938, 'ellipse': {'center': [116.69957095054176, 131.84126470906924], 'axes': [31.365473561516495, 45.76616351955968], 'angle': -58.35331373438126}, 'location': [116.69957095054176, 131.84126470906924], 'diameter': 45.76616351955968, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9262361284055887, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2205984051813363, 'phi': -2.005370585162187, 'norm_pos': [0.364686159220443, 0.45066139704554486], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654393.464621,"{'circle_3d': {'center': [-3.6926303776382494, 1.0402337163568864, 52.69581058795571], 'normal': [-0.3350179143290632, 0.6052973106394958, -0.722065206758502], 'radius': 1.9441701509891647}, 'confidence': 0.7700222443341206, 'timestamp': 923.415585, 'diameter_3d': 3.8883403019783294, 'ellipse': {'center': [116.72979718955969, 131.8779021112458], 'axes': [31.395443469814488, 45.81913671279631], 'angle': -58.38227744649065}, 'location': [116.72979718955969, 131.8779021112458], 'diameter': 45.81913671279631, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9262384351945929, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2209356472752413, 'phi': -2.0052082881146336, 'norm_pos': [0.364780616217374, 0.45050874120314255], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654393.476502,"{'circle_3d': {'center': [-3.6809413895095173, 1.032046203684545, 52.683544182898174], 'normal': [-0.33404383198500215, 0.6046150179168007, -0.7230874071799637], 'radius': 1.9280433452541148}, 'confidence': 0.8837089855699649, 'timestamp': 923.423985, 'diameter_3d': 3.8560866905082296, 'ellipse': {'center': [116.85428017519088, 131.79001481556244], 'axes': [31.1992914458996, 45.44923016264821], 'angle': -58.41961682848921}, 'location': [116.85428017519088, 131.79001481556244], 'diameter': 45.44923016264821, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9259274091703351, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2200787741081625, 'phi': -2.003558822719781, 'norm_pos': [0.3651696255474715, 0.4508749382684898], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654393.480979,"{'circle_3d': {'center': [-3.701990081154101, 1.0106240602961192, 52.67541151925713], 'normal': [-0.3357978896220508, 0.6028298393010986, -0.7237651291500501], 'radius': 1.9160630201865843}, 'confidence': 0.8341281301027563, 'timestamp': 923.432385, 'diameter_3d': 3.8321260403731685, 'ellipse': {'center': [116.59887658073438, 131.54459677028652], 'axes': [31.04075718795837, 45.17437336692112], 'angle': -58.19646269938099}, 'location': [116.59887658073438, 131.54459677028652], 'diameter': 45.17437336692112, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9257704478064621, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2178394468071874, 'phi': -2.0051983504765887, 'norm_pos': [0.36437148931479496, 0.45189751345713947], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654393.488557,"{'circle_3d': {'center': [-3.7170403623835706, 0.9848841533045727, 52.66101837537839], 'normal': [-0.3370520797245066, 0.600684847051803, -0.7249645578066124], 'radius': 1.9513666856125735}, 'confidence': 0.8334283848263201, 'timestamp': 923.440785, 'diameter_3d': 3.902733371225147, 'ellipse': {'center': [116.41737168948121, 131.23203915206756], 'axes': [31.68303544679137, 46.02052170808321], 'angle': -57.99104010070499}, 'location': [116.41737168948121, 131.23203915206756], 'diameter': 46.02052170808321, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9257475256055359, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2151537694979893, 'phi': -2.005989986889081, 'norm_pos': [0.3638042865296288, 0.4531998368663852], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654393.4996061,"{'circle_3d': {'center': [-3.7127504136973273, 0.9399843655385967, 52.622025517400985], 'normal': [-0.336694584000653, 0.596943198071305, -0.7282139626380628], 'radius': 1.938018950891162}, 'confidence': 0.9066157686812748, 'timestamp': 923.449185, 'diameter_3d': 3.876037901782324, 'ellipse': {'center': [116.43429438738987, 130.7162884201293], 'axes': [31.664732946935935, 45.7398745829297], 'angle': -57.820622646283304}, 'location': [116.43429438738987, 130.7162884201293], 'diameter': 45.7398745829297, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9255930670623469, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.210481883327261, 'phi': -2.0038784167542043, 'norm_pos': [0.36385716996059336, 0.4553487982494613], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654393.5038028,"{'circle_3d': {'center': [-3.731465544889725, 0.9197791901358503, 52.61416261094011], 'normal': [-0.33825417826668613, 0.5952594334544095, -0.7288692048431353], 'radius': 1.9455315743546173}, 'confidence': 0.9236366640941177, 'timestamp': 923.457585, 'diameter_3d': 3.8910631487092346, 'ellipse': {'center': [116.20972327354755, 130.47749481827725], 'axes': [31.822923450183374, 45.92487688823009], 'angle': -57.614882653043495}, 'location': [116.20972327354755, 130.47749481827725], 'diameter': 45.92487688823009, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9255693263089837, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.208384802628573, 'phi': -2.005297924198027, 'norm_pos': [0.3631553852298361, 0.4563437715905114], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654393.5120552,"{'circle_3d': {'center': [-3.7298041811883524, 0.9006229254226463, 52.597783366232164], 'normal': [-0.33811573129157174, 0.5936630780616424, -0.7302341419021312], 'radius': 1.9398669436483602}, 'confidence': 0.9991882027720299, 'timestamp': 923.465985, 'diameter_3d': 3.8797338872967204, 'ellipse': {'center': [116.21509992010647, 130.2570698086123], 'axes': [31.813758784193574, 45.8055498359843], 'angle': -57.539995445087015}, 'location': [116.21509992010647, 130.2570698086123], 'diameter': 45.8055498359843, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9254677068105899, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2063995919135233, 'phi': -2.004427845524223, 'norm_pos': [0.36317218725033273, 0.4572622091307821], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654393.52004,"{'circle_3d': {'center': [-3.70696127519605, 0.885698796073501, 52.57514531892615], 'normal': [-0.3362121557922132, 0.5924194006158804, -0.7321206458442991], 'radius': 1.9659585054441522}, 'confidence': 0.9986876476611307, 'timestamp': 923.474385, 'diameter_3d': 3.9319170108883044, 'ellipse': {'center': [116.47027236935165, 130.07526477881459], 'axes': [32.364731116559796, 46.441671853257596], 'angle': -57.61569830857056}, 'location': [116.47027236935165, 130.07526477881459], 'diameter': 46.441671853257596, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9246890546966147, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2048549807777493, 'phi': -2.001299800209459, 'norm_pos': [0.3639696011542239, 0.45801973008827257], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654393.527904,"{'circle_3d': {'center': [-3.685205720713293, 0.8773747786884458, 52.558465566732536], 'normal': [-0.3343991929186501, 0.5917257325004591, -0.7335106251937668], 'radius': 1.9529807804925903}, 'confidence': 0.9464075958217844, 'timestamp': 923.482784, 'diameter_3d': 3.9059615609851805, 'ellipse': {'center': [116.7102529273063, 129.98466096987835], 'axes': [32.24181907363223, 46.149122493717364], 'angle': -57.71479961325826}, 'location': [116.7102529273063, 129.98466096987835], 'diameter': 46.149122493717364, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9246076446150497, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.203994227110501, 'phi': -1.9985364800633776, 'norm_pos': [0.36471954039783216, 0.45839724595884024], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654393.536195,"{'circle_3d': {'center': [-3.664618971813988, 0.8827517012628538, 52.55344503282657], 'normal': [-0.3326836305103747, 0.5921738093816598, -0.7339290030192636], 'radius': 1.9606324960626473}, 'confidence': 0.9990489512879205, 'timestamp': 923.491184, 'diameter_3d': 3.9212649921252947, 'ellipse': {'center': [116.94966425471625, 130.04567971304817], 'axes': [32.39939937942318, 46.33389814536669], 'angle': -57.868102850192784}, 'location': [116.94966425471625, 130.04567971304817], 'diameter': 46.33389814536669, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9243352984826037, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.204550171124029, 'phi': -1.996383925383306, 'norm_pos': [0.3654677007959883, 0.45814300119563256], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654393.5484328,"{'circle_3d': {'center': [-3.6399793217937866, 0.8921323047159317, 52.54988505681337], 'normal': [-0.3306303263420246, 0.592955526336083, -0.7342256676870301], 'radius': 1.959345189456305}, 'confidence': 0.9990270821594476, 'timestamp': 923.499584, 'diameter_3d': 3.91869037891261, 'ellipse': {'center': [117.23622151547785, 130.15691357230097], 'axes': [32.40266308643297, 46.30586502328244], 'angle': -58.065092848557526}, 'location': [117.23622151547785, 130.15691357230097], 'diameter': 46.30586502328244, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9240411799939174, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.205520617838548, 'phi': -1.9939093395240655, 'norm_pos': [0.3663631922358683, 0.45767952678207935], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654393.556575,"{'circle_3d': {'center': [-3.6211810142441245, 0.9137021472342965, 52.55889067462138], 'normal': [-0.3290638007128861, 0.5947530132126133, -0.7334751995363628], 'radius': 1.9408446577412297}, 'confidence': 0.9265721780434809, 'timestamp': 923.507984, 'diameter_3d': 3.8816893154824594, 'ellipse': {'center': [117.46074749769906, 130.41604890412185], 'axes': [32.05510107750435, 45.85976407518804], 'angle': -58.27917972596407}, 'location': [117.46074749769906, 130.41604890412185], 'diameter': 45.85976407518804, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9240543105160204, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.207754708098512, 'phi': -1.992515848510455, 'norm_pos': [0.3670648359303096, 0.45659979623282565], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654393.565206,"{'circle_3d': {'center': [-3.6259281612681584, 0.9269725723413824, 52.57180176130856], 'normal': [-0.32945939629822224, 0.5958588819715371, -0.7323992756457647], 'radius': 1.9335362846557653}, 'confidence': 0.9916124638436663, 'timestamp': 923.516384, 'diameter_3d': 3.8670725693115306, 'ellipse': {'center': [117.41366021607266, 130.57278270598317], 'axes': [31.86752872760102, 45.67569148617362], 'angle': -58.30749846511961}, 'location': [117.41366021607266, 130.57278270598317], 'diameter': 45.67569148617362, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9237484382738304, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.209131024473325, 'phi': -1.9935136754888823, 'norm_pos': [0.3669176881752271, 0.4559467387250701], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654393.574201,"{'circle_3d': {'center': [-3.639569750727234, 0.9169757731859756, 52.56982162486819], 'normal': [-0.3305961954198119, 0.5950258153752532, -0.7325642870157955], 'radius': 1.9504813999696056}, 'confidence': 0.9989686554815138, 'timestamp': 923.524784, 'diameter_3d': 3.900962799939211, 'ellipse': {'center': [117.2549387901696, 130.44929446067553], 'axes': [32.15389772226662, 46.07843516878138], 'angle': -58.17742547804262}, 'location': [117.2549387901696, 130.44929446067553], 'diameter': 46.07843516878138, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9233942558439789, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2080940955110266, 'phi': -1.9947193906523013, 'norm_pos': [0.36642168371928, 0.45646127308051865], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654393.580488,"{'circle_3d': {'center': [-3.6523171259660248, 0.9144795138422088, 52.57355714236475], 'normal': [-0.3316584766897111, 0.5948177937632727, -0.732252993891082], 'radius': 1.965434432612556}, 'confidence': 0.8594523821956769, 'timestamp': 923.533184, 'diameter_3d': 3.930868865225112, 'ellipse': {'center': [117.11085902914002, 130.41379294737783], 'axes': [32.378232512486356, 46.42896257400972], 'angle': -58.08607720022369}, 'location': [117.11085902914002, 130.41379294737783], 'diameter': 46.42896257400972, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.9234463934294168, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2078352924971147, 'phi': -1.9960831819010378, 'norm_pos': [0.36597143446606256, 0.4566091960525924], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
