eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1603857059.938006,"{'circle_3d': {'center': [0.10121779127338848, 3.121355635242027, 31.737493463667366], 'normal': [-0.10122334078925796, 0.478706833831139, -0.8721201766516057], 'radius': 2.0086440643112646}, 'confidence': 0.9987982359248541, 'timestamp': 182249.518362, 'diameter_3d': 4.017288128622529, 'ellipse': {'center': [161.20275052775375, 152.8207714615531], 'axes': [35.46021012109051, 42.96038311223009], 'angle': -79.76631590976895}, 'location': [161.20275052775375, 152.8207714615531], 'diameter': 42.96038311223009, 'sphere': {'center': [1.3158978807444839, -2.6231263707316406, 42.202935583486635], 'radius': 12.0}, 'projected_sphere': {'center': [170.57521011275344, 98.91925131219365], 'axes': [192.87594153012023, 192.87594153012023], 'angle': 90.0}, 'model_confidence': 0.9024772207824494, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.069977550098262, 'phi': -1.6863451314501803, 'norm_pos': [0.5037585953992305, 0.3632467855768621], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857062.9020338,"{'circle_3d': {'center': [-0.19622726465288776, 3.127033649446653, 32.8075741539612], 'normal': [-0.12337183973655608, 0.46635038331851275, -0.8759547414899321], 'radius': 1.9440050930381956}, 'confidence': 0.9975050784575017, 'timestamp': 182252.483562, 'diameter_3d': 3.888010186076391, 'ellipse': {'center': [158.09854706327565, 151.866760390735], 'axes': [33.414921416155984, 40.21580301420429], 'angle': -76.5622680531273}, 'location': [158.09854706327565, 151.866760390735], 'diameter': 40.21580301420429, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8619756507714627, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0559568714997747, 'phi': -1.7107186829800418, 'norm_pos': [0.4940579595727364, 0.3672218317052708], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857062.9098282,"{'circle_3d': {'center': [-0.2665100273233254, 3.087606343363351, 32.79679666220031], 'normal': [-0.1292287366257592, 0.46306477447823763, -0.8768528658033393], 'radius': 1.9374705314875444}, 'confidence': 0.9999133427380131, 'timestamp': 182252.491962, 'diameter_3d': 3.874941062975089, 'ellipse': {'center': [157.37592758222047, 151.4748638550262], 'axes': [33.37149067120392, 40.09298127134067], 'angle': -75.71257497484721}, 'location': [157.37592758222047, 151.4748638550262], 'diameter': 40.09298127134067, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8621932955916067, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0522462615757573, 'phi': -1.7171208952148758, 'norm_pos': [0.49179977369443895, 0.3688547339373909], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857062.9178839,"{'circle_3d': {'center': [-0.20963995085372322, 3.050536765709121, 32.769094325899815], 'normal': [-0.12448956358662569, 0.45997564300705174, -0.8791613938283805], 'radius': 1.9893549083516437}, 'confidence': 0.933468791183369, 'timestamp': 182252.500362, 'diameter_3d': 3.9787098167032875, 'ellipse': {'center': [157.96530676152074, 151.09393315797453], 'axes': [34.432364992693394, 41.20244590469662], 'angle': -76.22969340932075}, 'location': [157.96530676152074, 151.09393315797453], 'diameter': 41.20244590469662, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8618305708578577, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.048764093957828, 'phi': -1.7114615110761482, 'norm_pos': [0.4936415836297523, 0.3704419451751061], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857062.9301279,"{'circle_3d': {'center': [-0.2111345362303394, 2.999231454556937, 32.74262118603305], 'normal': [-0.12461411236801037, 0.4557002004110364, -0.8813674888172778], 'radius': 1.996568150195478}, 'confidence': 0.9978119909060756, 'timestamp': 182252.508762, 'diameter_3d': 3.993136300390956, 'ellipse': {'center': [157.94977374373272, 150.5863535126699], 'axes': [34.72063344717902, 41.38502308255918], 'angle': -76.08297636921074}, 'location': [157.94977374373272, 150.5863535126699], 'diameter': 41.38502308255918, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.861292432266858, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.043955006878535, 'phi': -1.711252576313798, 'norm_pos': [0.49359304294916473, 0.3725568603638755], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857062.93842,"{'circle_3d': {'center': [-0.242899083237621, 2.970390134178941, 32.73229230599188], 'normal': [-0.1272611579519505, 0.4532967570462034, -0.8822282288207083], 'radius': 1.9788923649801224}, 'confidence': 0.9989449861873099, 'timestamp': 182252.517162, 'diameter_3d': 3.957784729960245, 'ellipse': {'center': [157.62039302394766, 150.30723983773925], 'axes': [34.47811576453135, 41.03087643721157], 'angle': -75.65997825477542}, 'location': [157.62039302394766, 150.30723983773925], 'diameter': 41.03087643721157, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.861059854078261, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0412567735105918, 'phi': -1.714057821224549, 'norm_pos': [0.4925637281998364, 0.37371983400941977], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857062.946309,"{'circle_3d': {'center': [-0.21731391541999767, 2.955928140275444, 32.72121753794782], 'normal': [-0.12512906063381524, 0.45209159088757866, -0.8831511261577133], 'radius': 1.9957937153586287}, 'confidence': 0.9994944198567621, 'timestamp': 182252.525562, 'diameter_3d': 3.9915874307172574, 'ellipse': {'center': [157.88519051223832, 150.1598578822211], 'axes': [34.83963269379954, 41.3956658917392], 'angle': -75.90261529361103}, 'location': [157.88519051223832, 150.1598578822211], 'diameter': 41.3956658917392, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.860992705637309, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0399051838722575, 'phi': -1.711544263956446, 'norm_pos': [0.4933912203507448, 0.3743339254907454], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857062.9540842,"{'circle_3d': {'center': [-0.24866951688227057, 2.935190009057589, 32.715112580912766], 'normal': [-0.12774202742233798, 0.45036341328609075, -0.8836598725773014], 'radius': 1.9610781845241574}, 'confidence': 0.9996689903122872, 'timestamp': 182252.533962, 'diameter_3d': 3.9221563690483148, 'ellipse': {'center': [157.5576418781068, 149.9682612166116], 'axes': [34.271841774269234, 40.68229134102253], 'angle': -75.50177734070512}, 'location': [157.5576418781068, 149.9682612166116], 'diameter': 40.68229134102253, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8609836496564993, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0379686523407226, 'phi': -1.7143619552976062, 'norm_pos': [0.49236763086908375, 0.375132244930785], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857062.963021,"{'circle_3d': {'center': [-0.24872560648221453, 2.922441126662444, 32.708632776302565], 'normal': [-0.12774670155566664, 0.4493010064198287, -0.8841998562948179], 'radius': 1.9696884748890031}, 'confidence': 0.9992160735972732, 'timestamp': 182252.542362, 'diameter_3d': 3.9393769497780062, 'ellipse': {'center': [157.5578960991103, 149.83849804578747], 'axes': [34.46206817055792, 40.86905824037694], 'angle': -75.46645817375027}, 'location': [157.5578960991103, 149.83849804578747], 'diameter': 40.86905824037694, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8614116272979366, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.03677909751932, 'phi': -1.7142806561995994, 'norm_pos': [0.4923684253097197, 0.3756729248092189], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857062.970391,"{'circle_3d': {'center': [-0.2566969009639246, 2.8903812190886526, 32.6935555331541], 'normal': [-0.12841097609580915, 0.44662934745534605, -0.8854562932238572], 'radius': 2.0064711981291814}, 'confidence': 0.998715079257234, 'timestamp': 182252.550762, 'diameter_3d': 4.012942396258363, 'ellipse': {'center': [157.48022141023705, 149.50368664697356], 'axes': [35.20093347733085, 41.651801871496005], 'angle': -75.28993003953873}, 'location': [157.48022141023705, 149.50368664697356], 'diameter': 41.651801871496005, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8610673576603389, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0337908332132786, 'phi': -1.714814664339263, 'norm_pos': [0.4921256919069908, 0.3770679723042768], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857062.978569,"{'circle_3d': {'center': [-0.27493075637234266, 2.854759555619675, 32.67831835497854], 'normal': [-0.12993046404651065, 0.44366087549959793, -0.88672605807182], 'radius': 1.9959704410965176}, 'confidence': 0.9997383140663209, 'timestamp': 182252.559162, 'diameter_3d': 3.991940882193035, 'ellipse': {'center': [157.29015102576255, 149.15462193582727], 'axes': [35.11194735910598, 41.45259679055314], 'angle': -74.98639803694113}, 'location': [157.29015102576255, 149.15462193582727], 'diameter': 41.45259679055314, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8616735328127456, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.030475800188903, 'phi': -1.7162892541713086, 'norm_pos': [0.491531721955508, 0.37852240860071973], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857062.986559,"{'circle_3d': {'center': [-0.27137379292807884, 2.8632736829121317, 32.68206174189981], 'normal': [-0.12963405042615533, 0.4443703861073027, -0.8864141091617145], 'radius': 1.97025077988298}, 'confidence': 0.9998546644896772, 'timestamp': 182252.567562, 'diameter_3d': 3.94050155976596, 'ellipse': {'center': [157.32332791210598, 149.25137106115784], 'axes': [34.635679373134394, 40.91342248139071], 'angle': -75.05026430250224}, 'location': [157.32332791210598, 149.25137106115784], 'diameter': 40.91342248139071, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8616170065311568, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0312676479158127, 'phi': -1.7160123580684583, 'norm_pos': [0.4916353997253312, 0.37811928724517563], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857062.9939468,"{'circle_3d': {'center': [-0.27467437584497656, 2.8359884684547296, 32.66890965890452], 'normal': [-0.12990909900256348, 0.4420966182358525, -0.8875101160779888], 'radius': 1.9829986495979672}, 'confidence': 0.9998846705771868, 'timestamp': 182252.575962, 'diameter_3d': 3.9659972991959345, 'ellipse': {'center': [157.2903295311871, 148.97516501806186], 'axes': [34.9412872843081, 41.194713640439005], 'angle': -74.93525566290697}, 'location': [157.2903295311871, 148.97516501806186], 'diameter': 41.194713640439005, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8619923795495921, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.028731109294954, 'phi': -1.7161389564364051, 'norm_pos': [0.49153227978495967, 0.3792701457580756], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857063.002243,"{'circle_3d': {'center': [-0.28129409531412386, 2.7978533332622915, 32.65096775828274], 'normal': [-0.13046074229165908, 0.43891869030314934, -0.8890052744631369], 'radius': 1.985657372116519}, 'confidence': 0.9999506298263171, 'timestamp': 182252.584362, 'diameter_3d': 3.971314744233038, 'ellipse': {'center': [157.22136917201288, 148.5955785163811], 'axes': [35.09932398006448, 41.27234732346941], 'angle': -74.74973622964833}, 'location': [157.22136917201288, 148.5955785163811], 'diameter': 41.27234732346941, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8622493482574378, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.02519122085847, 'phi': -1.7165054240789128, 'norm_pos': [0.49131677866254025, 0.3808517561817454], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857063.015214,"{'circle_3d': {'center': [-0.2609002121763344, 2.7981349725254434, 32.648133897848965], 'normal': [-0.12876125203017663, 0.4389421602417453, -0.8892414294992846], 'radius': 2.015899293230011}, 'confidence': 0.9981329631239783, 'timestamp': 182252.592762, 'diameter_3d': 4.031798586460022, 'ellipse': {'center': [157.4356623098133, 148.58638723860085], 'axes': [35.65114911354664, 41.90519400357765], 'angle': -74.98073918964631}, 'location': [157.4356623098133, 148.58638723860085], 'diameter': 41.90519400357765, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8619200950087391, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.025217341491406, 'phi': -1.7145958623715283, 'norm_pos': [0.49198644471816655, 0.38089005317249647], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857063.021905,"{'circle_3d': {'center': [-0.2768588079342533, 2.806315570347837, 32.65449971291663], 'normal': [-0.13009113501000322, 0.4396238767269448, -0.8887109449103129], 'radius': 2.007342854237794}, 'confidence': 0.9995394446703705, 'timestamp': 182252.601162, 'diameter_3d': 4.014685708475588, 'ellipse': {'center': [157.27043129795936, 148.66964635468847], 'axes': [35.46092232008421, 41.71901581447879], 'angle': -74.82461076368807}, 'location': [157.27043129795936, 148.66964635468847], 'diameter': 41.71901581447879, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.861747892695508, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.025976196594307, 'phi': -1.7161458580383553, 'norm_pos': [0.491470097806123, 0.3805431401887981], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857063.030308,"{'circle_3d': {'center': [-0.2841703059593732, 2.801483952312374, 32.65318358048827], 'normal': [-0.13070042651209654, 0.4392212418906562, -0.8888206226126764], 'radius': 1.9860796352610006}, 'confidence': 0.9985587835255791, 'timestamp': 182252.609562, 'diameter_3d': 3.9721592705220012, 'ellipse': {'center': [157.19194502904836, 148.63100824544833], 'axes': [35.0933062057679, 41.278338407078095], 'angle': -74.72803926122225}, 'location': [157.19194502904836, 148.63100824544833], 'diameter': 41.278338407078095, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8612097384921857, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0255279681705187, 'phi': -1.7167992362769122, 'norm_pos': [0.4912248282157761, 0.38070413231063194], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857063.038752,"{'circle_3d': {'center': [-0.2751942862772856, 2.780750995518713, 32.641648392738716], 'normal': [-0.12995242487192257, 0.43749349549118444, -0.8897818882584722], 'radius': 1.9740404091721837}, 'confidence': 0.9960608207724038, 'timestamp': 182252.617962, 'diameter_3d': 3.9480808183443674, 'ellipse': {'center': [157.28194871073606, 148.43224305155056], 'axes': [34.95047973046763, 41.04233153869624], 'angle': -74.76812761053247}, 'location': [157.28194871073606, 148.43224305155056], 'diameter': 41.04233153869624, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8609263698241554, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.023605688038714, 'phi': -1.7158207311763365, 'norm_pos': [0.4915060897210502, 0.38153232061853937], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857063.04623,"{'circle_3d': {'center': [-0.28334794512063, 2.769870681106366, 32.63749899493977], 'normal': [-0.13063189644220127, 0.43658680262348887, -0.8901276714083844], 'radius': 1.9752899234932626}, 'confidence': 0.9998608401876918, 'timestamp': 182252.626362, 'diameter_3d': 3.950579846986525, 'ellipse': {'center': [157.1978179697525, 148.32281581109464], 'axes': [34.99866118924621, 41.07342742194132], 'angle': -74.64352940882604}, 'location': [157.1978179697525, 148.32281581109464], 'diameter': 41.07342742194132, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8609447895498223, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0225976264459704, 'phi': -1.7165125101907264, 'norm_pos': [0.49124318115547655, 0.38198826745377235], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
