eye_packets,766
norm_X,norm_Y,phi,theta,confidence,timestamp
1595911252.874379,"{'circle_3d': {'center': [7.948944467373316, 2.690985196899896, 59.080952541644336], 'normal': [-0.0659358581855569, 0.2859452932233909, -0.9559747652991283], 'radius': 1.5052855099146916}, 'confidence': 0.2476435162369341, 'timestamp': 1391.227711, 'diameter_3d': 3.010571019829383, 'ellipse': {'center': [243.44686012617058, 148.13095737019327], 'axes': [29.836422475717715, 31.844286706454863], 'angle': 83.22312474208364}, 'location': [243.44686012617058, 148.13095737019327], 'diameter': 31.844286706454863, 'sphere': {'center': [8.740174765599999, -0.7403583217807952, 70.55264972523388], 'radius': 12.0}, 'projected_sphere': {'center': [236.80658877839244, 113.49390616381174], 'axes': [210.90632397152925, 210.90632397152925], 'angle': 90.0}, 'model_confidence': 0.8653852976150289, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 1.8607890928598412, 'phi': -1.6396596499077083, 'norm_pos': [0.760771437894283, 0.38278767762419474], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911254.048945,"{'circle_3d': {'center': [6.099421933148408, 6.471324125867824, 64.91924088453602], 'normal': [-0.25163883872567416, 0.5769499356075067, -0.777049976930241], 'radius': 1.5878245678950007}, 'confidence': 0.9985696239208932, 'timestamp': 1392.403699, 'diameter_3d': 3.1756491357900014, 'ellipse': {'center': [218.33782566789608, 181.65159679223223], 'axes': [22.390714154729682, 30.540935429977583], 'angle': -73.71566089160626}, 'location': [218.33782566789608, 181.65159679223223], 'diameter': 30.540935429977583, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8480511493675125, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.185785813909053, 'phi': -1.883977493239293, 'norm_pos': [0.6823057052121753, 0.24311834669903243], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911254.056303,"{'circle_3d': {'center': [6.123497592485931, 6.498950697111834, 64.93203742725285], 'normal': [-0.2496325337808806, 0.5792521498778409, -0.7759835983705047], 'radius': 1.619838461344578}, 'confidence': 0.9982963758761209, 'timestamp': 1392.412099, 'diameter_3d': 3.239676922689156, 'ellipse': {'center': [218.5591231537021, 181.89676469064318], 'axes': [22.78732113971689, 31.151332860785562], 'angle': -73.94152132969768}, 'location': [218.5591231537021, 181.89676469064318], 'diameter': 31.151332860785562, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.847607144219098, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1886072776480168, 'phi': -1.882038976439357, 'norm_pos': [0.6829972598553191, 0.24209681378898673], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911254.064918,"{'circle_3d': {'center': [6.131982188474155, 6.481094845348244, 64.91601377757644], 'normal': [-0.24892548411519524, 0.5777641622308751, -0.7773189025102057], 'radius': 1.597011860073777}, 'confidence': 0.9990752917044605, 'timestamp': 1392.420498, 'diameter_3d': 3.194023720147554, 'ellipse': {'center': [218.65200331580502, 181.74592320346107], 'axes': [22.519997622863077, 30.719907777862687], 'angle': -73.9825853887503}, 'location': [218.65200331580502, 181.74592320346107], 'diameter': 30.719907777862687, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8474845717706625, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.186783039748659, 'phi': -1.88071332110174, 'norm_pos': [0.6832875103618907, 0.2427253199855789], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911254.073956,"{'circle_3d': {'center': [6.097542878634667, 6.467991507206454, 64.91737593856256], 'normal': [-0.25179542660181925, 0.5766722173857259, -0.777205389094696], 'radius': 1.626063083422926}, 'confidence': 0.9990681317408033, 'timestamp': 1392.428898, 'diameter_3d': 3.252126166845852, 'ellipse': {'center': [218.32581803211474, 181.61417212454336], 'axes': [22.937651472379265, 31.27746271116062], 'angle': -73.69648718830555}, 'location': [218.32581803211474, 181.61417212454336], 'diameter': 31.27746271116062, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8473413337856006, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.185445838579037, 'phi': -1.884101231044289, 'norm_pos': [0.6822681813503586, 0.24327428281440266], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911254.0804532,"{'circle_3d': {'center': [6.071556719282715, 6.461251933266337, 64.92083345241053], 'normal': [-0.2539609398811486, 0.5761105862240495, -0.776917262940698], 'radius': 1.6106148510605076}, 'confidence': 0.9995648064410227, 'timestamp': 1392.437298, 'diameter_3d': 3.2212297021210152, 'ellipse': {'center': [218.073392111948, 181.54977398680475], 'axes': [22.71673277663003, 30.978033458680788], 'angle': -73.48474413039165}, 'location': [218.073392111948, 181.54977398680475], 'diameter': 30.978033458680788, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8476819371244448, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.184758553673909, 'phi': -1.8867302681588647, 'norm_pos': [0.6814793503498375, 0.24354260838831354], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911254.091361,"{'circle_3d': {'center': [6.100374592408961, 6.435598097017373, 64.89251303952616], 'normal': [-0.2515594504539614, 0.5739727665366359, -0.7792772973477294], 'radius': 1.598793192958638}, 'confidence': 0.9992301903386063, 'timestamp': 1392.445698, 'diameter_3d': 3.197586385917276, 'ellipse': {'center': [218.37226252830862, 181.3336710907459], 'axes': [22.64045308215552, 30.764478312755745], 'angle': -73.67203120170383}, 'location': [218.37226252830862, 181.3336710907459], 'diameter': 30.764478312755745, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8479639772392078, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1821454768151516, 'phi': -1.8830472719126068, 'norm_pos': [0.6824133204009645, 0.24444303712189208], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911254.0970829,"{'circle_3d': {'center': [6.058877967409763, 6.417933758111885, 64.8930068031938], 'normal': [-0.25501750253722794, 0.5725007382945119, -0.779236150375426], 'radius': 1.6285202813148492}, 'confidence': 0.9987214021541329, 'timestamp': 1392.454098, 'diameter_3d': 3.2570405626296983, 'ellipse': {'center': [217.9795957555163, 181.15908442404347], 'axes': [23.07521387170732, 31.335460966609674], 'angle': -73.32238768672813}, 'location': [217.9795957555163, 181.15908442404347], 'diameter': 31.335460966609674, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8476671700974436, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.180348982947177, 'phi': -1.8870763835266295, 'norm_pos': [0.6811862367359884, 0.24517048156648558], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911254.109056,"{'circle_3d': {'center': [6.07404484006048, 6.43013469967638, 64.897028294358], 'normal': [-0.25375359648300155, 0.5735174834248864, -0.7789010261117436], 'radius': 1.6290145529114606}, 'confidence': 0.9990149883183791, 'timestamp': 1392.462498, 'diameter_3d': 3.258029105822921, 'ellipse': {'center': [218.12058725474185, 181.27158430730702], 'axes': [23.0619670281424, 31.343406420524992], 'angle': -73.45876021171726}, 'location': [218.12058725474185, 181.27158430730702], 'diameter': 31.343406420524992, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8475024298206013, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1815895985719065, 'phi': -1.885737284964517, 'norm_pos': [0.6816268351710683, 0.24470173205288737], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911254.117044,"{'circle_3d': {'center': [6.075543429574047, 6.40659606783584, 64.87925485856584], 'normal': [-0.2536287140235376, 0.571555930771508, -0.780382145761089], 'radius': 1.579694349741769}, 'confidence': 0.9973877100181564, 'timestamp': 1392.470898, 'diameter_3d': 3.159388699483538, 'ellipse': {'center': [218.14541707191708, 181.07301278299224], 'axes': [22.425588152770317, 30.40246177701379], 'angle': -73.43557343006069}, 'location': [218.14541707191708, 181.07301278299224], 'diameter': 30.40246177701379, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8468955531092504, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.179197107003078, 'phi': -1.8850334606857944, 'norm_pos': [0.6817044283497409, 0.24552911340419903], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911254.124489,"{'circle_3d': {'center': [6.037436829307098, 6.375559583354945, 64.86904297326406], 'normal': [-0.2568042640457833, 0.5689695570647668, -0.7812331362029049], 'radius': 1.6032986685114126}, 'confidence': 0.9992967232838463, 'timestamp': 1392.479298, 'diameter_3d': 3.206597337022825, 'ellipse': {'center': [217.79385937824745, 180.7819165640911], 'axes': [22.811367103714357, 30.860775264623896], 'angle': -73.09062582849518}, 'location': [217.79385937824745, 180.7819165640911], 'diameter': 30.860775264623896, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8468835194491819, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.17604860445816, 'phi': -1.8883860404526789, 'norm_pos': [0.6806058105570233, 0.24674201431628717], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911254.13999,"{'circle_3d': {'center': [6.012214183999162, 6.362254599218738, 64.86768756736677], 'normal': [-0.25890615115477805, 0.5678608083867496, -0.7813460866943448], 'radius': 1.624037340566682}, 'confidence': 0.9993293585804821, 'timestamp': 1392.487698, 'diameter_3d': 3.248074681133364, 'ellipse': {'center': [217.55691490929834, 180.65228191963902], 'axes': [23.12084218063864, 31.260111138743124], 'angle': -72.87250529923803}, 'location': [217.55691490929834, 180.65228191963902], 'diameter': 31.260111138743124, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8467910796655653, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.174700977789023, 'phi': -1.8907690374794461, 'norm_pos': [0.6798653590915573, 0.24728215866817072], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911254.1422431,"{'circle_3d': {'center': [6.039918989700866, 6.343882982033071, 64.84524114037762], 'normal': [-0.25659741734630265, 0.566329840287944, -0.7832166222767742], 'radius': 1.6575611438935733}, 'confidence': 0.9998551406607435, 'timestamp': 1392.496098, 'diameter_3d': 3.3151222877871467, 'ellipse': {'center': [217.84505675239492, 180.49088681046848], 'axes': [23.671136951771683, 31.91709795215724], 'angle': -73.06163926640842}, 'location': [217.84505675239492, 180.49088681046848], 'diameter': 31.91709795215724, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8471374179599755, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.172842221516722, 'phi': -1.887396083874727, 'norm_pos': [0.6807658023512342, 0.24795463828971465], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911254.1487842,"{'circle_3d': {'center': [5.982847470299886, 6.343807357721983, 64.8640763806617], 'normal': [-0.2613533772963844, 0.56632353826202, -0.7816470189197681], 'radius': 1.5855656528135005}, 'confidence': 0.9983035937673783, 'timestamp': 1392.504498, 'diameter_3d': 3.171131305627001, 'ellipse': {'center': [217.27574127193682, 180.4870293687431], 'axes': [22.596318808547384, 30.52040513265002], 'angle': -72.61298057087114}, 'location': [217.27574127193682, 180.4870293687431], 'diameter': 30.52040513265002, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.846887367999305, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.172834575105271, 'phi': -1.8934727598061365, 'norm_pos': [0.6789866914748026, 0.24797071096357048], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911254.1576371,"{'circle_3d': {'center': [5.95921643885261, 6.3095753720203644, 64.84728301432507], 'normal': [-0.2633226299169907, 0.5634708727868851, -0.7830464661144864], 'radius': 1.6180516045466802}, 'confidence': 0.9987963655817854, 'timestamp': 1392.512898, 'diameter_3d': 3.2361032090933604, 'ellipse': {'center': [217.0689569655496, 180.16955270990724], 'axes': [23.129075163481833, 31.15324682335022], 'angle': -72.37211511620035}, 'location': [217.0689569655496, 180.16955270990724], 'diameter': 31.15324682335022, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8470763692964511, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1693774704846964, 'phi': -1.8951962622609184, 'norm_pos': [0.6783404905173425, 0.24929353037538649], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911254.1646762,"{'circle_3d': {'center': [5.944329431884471, 6.316481951215951, 64.85727875188776], 'normal': [-0.2645632138310023, 0.564046421053184, -0.7822134879842623], 'radius': 1.6044468941026075}, 'confidence': 0.9954141458814318, 'timestamp': 1392.521297, 'diameter_3d': 3.208893788205215, 'ellipse': {'center': [216.91656738332452, 180.22900448930537], 'axes': [22.9040546791877, 30.886202769704603], 'angle': -72.26653244836595}, 'location': [216.91656738332452, 180.22900448930537], 'diameter': 30.886202769704603, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8471154648434842, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1700743111603473, 'phi': -1.8969418197086423, 'norm_pos': [0.6778642730728891, 0.24904581462789432], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911254.17263,"{'circle_3d': {'center': [5.9151812368132966, 6.324567720636618, 64.87302988883475], 'normal': [-0.26699223008693346, 0.5647202351715729, -0.7809008932386807], 'radius': 1.6239273362851403}, 'confidence': 0.9991863786164958, 'timestamp': 1392.529697, 'diameter_3d': 3.2478546725702806, 'ellipse': {'center': [216.62700449386816, 180.2881315105461], 'axes': [23.13584443040327, 31.253124954972105], 'angle': -72.05174382279102}, 'location': [216.62700449386816, 180.2881315105461], 'diameter': 31.253124954972105, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8469634452075936, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1708905482020473, 'phi': -1.9002395049309193, 'norm_pos': [0.676959389043338, 0.24879945203939124], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911254.181309,"{'circle_3d': {'center': [5.897413363938609, 6.31254769899102, 64.87043722785342], 'normal': [-0.26847288615982406, 0.5637185667011064, -0.7811169483204576], 'radius': 1.61512592258255}, 'confidence': 0.9997307093450244, 'timestamp': 1392.538097, 'diameter_3d': 3.2302518451651, 'ellipse': {'center': [216.45884361167813, 180.1775606323858], 'axes': [23.026318538297556, 31.084481465314575], 'angle': -71.89239445213221}, 'location': [216.45884361167813, 180.1775606323858], 'diameter': 31.084481465314575, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8478345685442701, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1696773233783206, 'phi': -1.901851111262509, 'norm_pos': [0.6764338862864941, 0.2492601640317259], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911254.192841,"{'circle_3d': {'center': [5.905566474601869, 6.299881323777121, 64.85851355682914], 'normal': [-0.2677934602712191, 0.5626630354332814, -0.7821105875724819], 'radius': 1.6732964124569845}, 'confidence': 0.998640640362725, 'timestamp': 1392.546497, 'diameter_3d': 3.346592824913969, 'ellipse': {'center': [216.55394850933595, 180.05618236673487], 'axes': [23.8975961169007, 32.210342648917894], 'angle': -71.9349994368963}, 'location': [216.55394850933595, 180.05618236673487], 'diameter': 32.210342648917894, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8488975156220047, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1683999457954313, 'phi': -1.9006831876325205, 'norm_pos': [0.6767310890916749, 0.24976590680527133], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911254.204732,"{'circle_3d': {'center': [5.849174543378787, 6.271827141575982, 64.8578508023119], 'normal': [-0.2724927878731426, 0.5603251869165199, -0.7821658171155843], 'radius': 1.649369418762751}, 'confidence': 0.9992691565706737, 'timestamp': 1392.554897, 'diameter_3d': 3.298738837525502, 'ellipse': {'center': [216.0139280289688, 179.79398147975257], 'axes': [23.579428809661746, 31.74851905269192], 'angle': -71.44412589054237}, 'location': [216.0139280289688, 179.79398147975257], 'diameter': 31.74851905269192, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8487043601980382, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.165574683193248, 'phi': -1.9060293319031523, 'norm_pos': [0.6750435250905275, 0.25085841050103097], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
