eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1581495149.1848059,"{'circle_3d': {'center': [-0.2173677340284712, -0.4604353343111445, 24.743433231686176], 'normal': [0.29283168777152685, -0.5210404177149945, -0.8017271891012946], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 360245.762969, 'diameter_3d': 2.0, 'ellipse': {'center': [154.31231689451513, 108.87934112552952], 'axes': [39.838836673573255, 50.13577652437066], 'angle': -61.90267181396405}, 'location': [154.31231689451513, 108.87934112552952], 'diameter': 50.13577652437066, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.0227268732666306, 'phi': -1.2205999643509495, 'norm_pos': [0.4822259902953598, 0.546336078643627], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495153.482496,"{'circle_3d': {'center': [-6.910580991536543, -1.4779739184516112, 1152.4347717139221], 'normal': [-0.3089886913249624, 0.3497390685711629, -0.8844255607727891], 'radius': 43.85763237664465}, 'confidence': 0.08739532108414627, 'timestamp': 360250.063769, 'diameter_3d': 87.7152647532893, 'ellipse': {'center': [156.5264591298234, 118.92677375591919], 'axes': [41.68238281440445, 47.19816961942896], 'angle': -47.96649149976821}, 'location': [156.5264591298234, 118.92677375591919], 'diameter': 47.19816961942896, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.9280888951438988, 'phi': -1.906906698352903, 'norm_pos': [0.48914518478069813, 0.5044717760170034], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495153.489856,"{'circle_3d': {'center': [-7.224989621445003, -1.8068872289311604, 1152.4243083904967], 'normal': [-0.3351894104840007, 0.3223296260312004, -0.8852975043915885], 'radius': 44.36505825780798}, 'confidence': 0.08871982848315929, 'timestamp': 360250.072169, 'diameter_3d': 88.73011651561596, 'ellipse': {'center': [156.38448812515958, 118.76530219761327], 'axes': [42.197689584993114, 47.74483210355244], 'angle': -43.29026933073278}, 'location': [156.38448812515958, 118.76530219761327], 'diameter': 47.74483210355244, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.8989857607239098, 'phi': -1.9327350050859933, 'norm_pos': [0.48870152539112366, 0.5051445741766114], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495153.498323,"{'circle_3d': {'center': [-7.0044858879178395, -1.7096443858348138, 1152.3790569051628], 'normal': [-0.3168140993567371, 0.3304331962892293, -0.889068461502748], 'radius': 43.90227294971237}, 'confidence': 0.0967816267704561, 'timestamp': 360250.080569, 'diameter_3d': 87.80454589942474, 'ellipse': {'center': [156.48385825778306, 118.81546241800922], 'axes': [41.94426479172099, 47.24824547692734], 'angle': -45.61039153372601}, 'location': [156.48385825778306, 118.81546241800922], 'diameter': 47.24824547692734, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.9075588424243626, 'phi': -1.9131114870624142, 'norm_pos': [0.48901205705557205, 0.504935573258295], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495153.50591,"{'circle_3d': {'center': [-6.597924962582976, -1.5166872993714478, 1152.3155765398399], 'normal': [-0.28293402224549846, 0.3465129534945098, -0.8943584919463199], 'radius': 43.31694607385418}, 'confidence': 0.10938186502326142, 'timestamp': 360250.088969, 'diameter_3d': 86.63389214770837, 'ellipse': {'center': [156.6707621856421, 118.91212712011708], 'axes': [41.64578098730593, 46.620343654523836], 'angle': -50.17061080706397}, 'location': [156.6707621856421, 118.91212712011708], 'diameter': 46.620343654523836, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.9246475115214636, 'phi': -1.8771885880788322, 'norm_pos': [0.48959613183013156, 0.5045328036661789], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495153.514169,"{'circle_3d': {'center': [-7.208317662175828, -1.868612202889171, 1152.3957533038026], 'normal': [-0.33380008054490284, 0.3171858782013662, -0.8876770949494216], 'radius': 43.21289013606529}, 'confidence': 0.5839168892258261, 'timestamp': 360250.097369, 'diameter_3d': 86.42578027213058, 'ellipse': {'center': [156.37909529799782, 118.74883386131867], 'axes': [41.21362656718054, 46.50552521671229], 'angle': -42.94049678179317}, 'location': [156.37909529799782, 118.74883386131867], 'diameter': 46.50552521671229, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.8935569903357337, 'phi': -1.9304764779877173, 'norm_pos': [0.48868467280624317, 0.5052131922445056], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495153.5220811,"{'circle_3d': {'center': [-7.528918186967449, -1.4607144929537617, 1152.6784472262555], 'normal': [-0.3605167909442046, 0.35117735402931693, -0.8641192680783484], 'radius': 43.86101638188584}, 'confidence': 0.05477457477074121, 'timestamp': 360250.105769, 'diameter_3d': 87.72203276377168, 'ellipse': {'center': [156.22864086128, 118.94150989327487], 'axes': [40.696579703808546, 47.19307422180352], 'angle': -43.717912296573544}, 'location': [156.22864086128, 118.94150989327487], 'diameter': 47.19307422180352, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.929624576199278, 'phi': -1.9660479413645267, 'norm_pos': [0.4882145026915, 0.504410375444688], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495153.5346198,"{'circle_3d': {'center': [-7.841580270460934, -1.4389577956283146, 1152.8234848933973], 'normal': [-0.3865719645686616, 0.3529904121397709, -0.8520327958165226], 'radius': 44.43417938706135}, 'confidence': 0.6217893771478332, 'timestamp': 360250.114169, 'diameter_3d': 88.8683587741227, 'ellipse': {'center': [156.08450570059935, 118.94866067314996], 'axes': [40.633622199342874, 47.80474065037365], 'angle': -41.893968933505825}, 'location': [156.08450570059935, 118.94866067314996], 'diameter': 47.80474065037365, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.9315616698207387, 'phi': -1.9967274719379895, 'norm_pos': [0.48776408031437296, 0.5043805805285418], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495153.542101,"{'circle_3d': {'center': [-7.58835515853216, -1.7154813228196568, 1152.603280201493], 'normal': [-0.3654698719079304, 0.3299467848738257, -0.870383186808561], 'radius': 44.473376390406116}, 'confidence': 0.06310939447120612, 'timestamp': 360250.122569, 'diameter_3d': 88.94675278081223, 'ellipse': {'center': [156.21038502932737, 118.81170595013582], 'axes': [41.56675074433883, 47.854948638419735], 'angle': -41.5251000173365}, 'location': [156.21038502932737, 118.81170595013582], 'diameter': 47.854948638419735, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.90704352940993, 'phi': -1.9683353757612403, 'norm_pos': [0.48815745321664805, 0.5049512252077675], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495153.55021,"{'circle_3d': {'center': [-7.67020936079661, -1.48745101667771, 1152.7276429889407], 'normal': [-0.37229105542996793, 0.34894931038565463, -0.8600196211879219], 'radius': 43.984129564040124}, 'confidence': 0.04975881503885926, 'timestamp': 360250.130969, 'diameter_3d': 87.96825912808025, 'ellipse': {'center': [156.1621024409377, 118.92866634541252], 'axes': [40.6099779266516, 47.323818599899816], 'angle': -42.623573391941115}, 'location': [156.1621024409377, 118.92866634541252], 'diameter': 47.323818599899816, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.9272460318787352, 'phi': -1.9793280698462552, 'norm_pos': [0.4880065701279303, 0.5044638902274479], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495153.5584698,"{'circle_3d': {'center': [-7.587045293525428, -1.4651841085579553, 1152.701070387497], 'normal': [-0.36536071649070284, 0.35080488606230087, -0.8622340046415569], 'radius': 44.54056787237627}, 'confidence': 0.05241691247080682, 'timestamp': 360250.139369, 'diameter_3d': 89.08113574475254, 'ellipse': {'center': [156.20934548037675, 118.93151472645005], 'axes': [41.23424547342765, 47.92370290039672], 'angle': -43.30902020072684}, 'location': [156.20934548037675, 118.93151472645005], 'diameter': 47.92370290039672, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.9292268013078715, 'phi': -1.971596977286252, 'norm_pos': [0.48815420462617737, 0.5044520219731248], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495153.566232,"{'circle_3d': {'center': [-7.879191975962424, -1.35587698438572, 1152.8755083288586], 'normal': [-0.38970627336045244, 0.35991381307665377, -0.8476975095280933], 'radius': 43.99822476776716}, 'confidence': 0.03729727445693132, 'timestamp': 360250.147769, 'diameter_3d': 87.99644953553432, 'ellipse': {'center': [156.05938310337746, 118.9949072384711], 'axes': [40.02558621071668, 47.33364377806302], 'angle': -42.227781207955765}, 'location': [156.05938310337746, 118.9949072384711], 'diameter': 47.33364377806302, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.9389718410315813, 'phi': -2.0017066453051635, 'norm_pos': [0.48768557219805453, 0.5041878865063705], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495153.575816,"{'circle_3d': {'center': [-7.703961785015855, -1.5281812263393073, 1152.7258635756593], 'normal': [-0.3751037574482384, 0.3455551262471882, -0.860167905628025], 'radius': 44.72207189021853}, 'confidence': 0.049902360064281615, 'timestamp': 360250.156169, 'diameter_3d': 89.44414378043706, 'ellipse': {'center': [156.15598150821768, 118.90024300782169], 'axes': [41.2979695556551, 48.1181691197001], 'angle': -42.12791084525217}, 'location': [156.15598150821768, 118.90024300782169], 'diameter': 48.1181691197001, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.9236266152428163, 'phi': -1.9820159751624755, 'norm_pos': [0.48798744221318024, 0.504582320800743], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495153.582185,"{'circle_3d': {'center': [-7.975184531482913, -0.9509924990032159, 1153.1025886211687], 'normal': [-0.39770565298716, 0.3936541868585291, -0.8287741518355932], 'radius': 44.608248154928454}, 'confidence': 0.02383612845154215, 'timestamp': 360250.164569, 'diameter_3d': 89.21649630985691, 'ellipse': {'center': [156.01586993006012, 119.18557158377693], 'axes': [39.65784943396877, 47.98185909567357], 'angle': -44.250628655215614}, 'location': [156.01586993006012, 119.18557158377693], 'diameter': 47.98185909567357, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.9753996979421027, 'phi': -2.018212405989791, 'norm_pos': [0.4875495935314379, 0.5033934517342628], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495153.590883,"{'circle_3d': {'center': [-8.138069382073148, -0.7382909040581191, 1153.2871023562927], 'normal': [-0.4112793905363462, 0.41137931977062053, -0.8133980072419118], 'radius': 44.58345233839069}, 'confidence': 0.016415763709679898, 'timestamp': 360250.172969, 'diameter_3d': 89.16690467678139, 'ellipse': {'center': [155.93292666718185, 119.2927073976299], 'axes': [38.88330230787027, 47.94840256733215], 'angle': -44.57715991580038}, 'location': [155.93292666718185, 119.2927073976299], 'diameter': 47.94840256733215, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.9947631741420886, 'phi': -2.038938721472488, 'norm_pos': [0.48729039583494327, 0.5029470525098754], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495153.6001742,"{'circle_3d': {'center': [-7.669589723673038, -1.3468138017332478, 1152.7855584886422], 'normal': [-0.37223941900300367, 0.3606690782976931, -0.8551933295461318], 'radius': 44.98828074210919}, 'confidence': 0.044525548066149945, 'timestamp': 360250.181369, 'diameter_3d': 89.97656148421838, 'ellipse': {'center': [156.1741107368052, 118.98398006003438], 'axes': [41.30125323395155, 48.40250486049458], 'angle': -43.58576512694274}, 'location': [156.1741107368052, 118.98398006003438], 'diameter': 48.40250486049458, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.9397814819354549, 'phi': -1.981332927179064, 'norm_pos': [0.48804409605251625, 0.5042334164165234], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495153.607167,"{'circle_3d': {'center': [-8.09160406420859, -1.2321051045832183, 1153.0298515621841], 'normal': [-0.40740728071429977, 0.3702281363935289, -0.8348355734176368], 'radius': 44.97882030418382}, 'confidence': 0.027479072358533085, 'timestamp': 360250.189769, 'diameter_3d': 89.95764060836764, 'ellipse': {'center': [155.96806410816, 119.04543352809564], 'axes': [40.281027197736364, 48.383342910826855], 'angle': -41.791090036742816}, 'location': [155.96806410816, 119.04543352809564], 'diameter': 48.383342910826855, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.950050923114822, 'phi': -2.0248052087732225, 'norm_pos': [0.487400200338, 0.5039773602996015], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495153.617866,"{'circle_3d': {'center': [-7.584664740915041, -0.9311917875689373, 1152.933714762614], 'normal': [-0.3651623371065039, 0.39530424614471904, -0.8428469733818064], 'radius': 44.75914159781643}, 'confidence': 0.4333716234780264, 'timestamp': 360250.198169, 'diameter_3d': 89.51828319563286, 'ellipse': {'center': [156.20722088479297, 119.18755488568789], 'axes': [40.49082134647662, 48.15042403939553], 'angle': -46.79328234123661}, 'location': [156.20722088479297, 119.18755488568789], 'diameter': 48.15042403939553, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.9771953785358138, 'phi': -1.9796328816471316, 'norm_pos': [0.48814756526497805, 0.5033851879763005], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495153.630097,"{'circle_3d': {'center': [-7.9901490685739365, -0.7656759517305192, 1153.2000069621756], 'normal': [-0.39895269774474523, 0.4090972324645872, -0.820655956751674], 'radius': 44.8220550945909}, 'confidence': 0.019614632325811954, 'timestamp': 360250.206569, 'diameter_3d': 89.6441101891818, 'ellipse': {'center': [156.00890614079293, 119.27353645927802], 'axes': [39.450889949309705, 48.20835052025211], 'angle': -45.279198458373955}, 'location': [156.00890614079293, 119.27353645927802], 'diameter': 48.20835052025211, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.9922608250459029, 'phi': -2.0232936083963238, 'norm_pos': [0.48752783168997793, 0.5030269314196749], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495153.634402,"{'circle_3d': {'center': [-7.908452221327488, -0.7257572650893085, 1153.1806292768192], 'normal': [-0.39214462714087445, 0.41242378968468807, -0.8222707638647168], 'radius': 45.313742920356844}, 'confidence': 0.020417618037941843, 'timestamp': 360250.214969, 'diameter_3d': 90.62748584071369, 'ellipse': {'center': [156.0547863953398, 119.28479368286135], 'axes': [39.96638685421874, 48.738164889119304], 'angle': -46.00262162499426}, 'location': [156.0547863953398, 119.28479368286135], 'diameter': 48.738164889119304, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.9959093961666499, 'phi': -2.0157974165831845, 'norm_pos': [0.48767120748543685, 0.502980026321411], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
